                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.31798,                0.46378,                 0.2446,                0.94664,                      1,                      1,                  0.995,                0.95471,                      1,                      1,                  0.995,                 0.9586,                 0.3732,                0.56703,                0.26647,                0.86386,              0.0018541,              0.0018541,              0.0018541
                     38,                0.29809,                0.46202,                0.23151,                0.94146,                      1,                      1,                  0.995,                0.98846,                      1,                      1,                  0.995,                 0.9636,                0.26718,                0.49781,                0.24598,                  0.773,              0.0018459,              0.0018459,              0.0018459
                     39,                0.31124,                0.46308,                0.24472,                0.94769,                      1,                      1,                  0.995,                0.98534,                      1,                      1,                  0.995,                 0.9735,                0.27294,                 0.4748,                0.23212,                0.78963,              0.0018374,              0.0018374,              0.0018374
                     40,                0.31939,                0.46322,                0.24192,                 0.9502,                      1,                      1,                  0.995,                0.95247,                      1,                      1,                  0.995,                0.97975,                0.38416,                0.51283,                0.23987,                0.87529,              0.0018288,              0.0018288,              0.0018288
                     41,                0.31748,                0.48268,                 0.2545,                0.95265,                      1,                      1,                  0.995,                0.95901,                      1,                      1,                  0.995,                0.97975,                0.32891,                0.51176,                0.26264,                0.81208,                0.00182,                0.00182,                0.00182
                     42,                0.30094,                0.47887,                0.23284,                0.94497,                      1,                      1,                  0.995,                 0.9711,                      1,                      1,                  0.995,                0.96034,                0.28211,                0.50287,                0.20207,                0.76071,              0.0018109,              0.0018109,              0.0018109
                     43,                0.30352,                0.46786,                0.24568,                0.93568,                      1,                      1,                  0.995,                0.97321,                      1,                      1,                  0.995,                0.95276,                0.31089,                0.56935,                0.26632,                0.82734,              0.0018017,              0.0018017,              0.0018017
                     44,                0.32251,                0.49353,                 0.2499,                0.94243,                      1,                      1,                  0.995,                0.98534,                      1,                      1,                  0.995,                0.96633,                0.25703,                0.50124,                0.20811,                0.77785,              0.0017923,              0.0017923,              0.0017923
                     45,                 0.3246,                0.49272,                0.25217,                0.94628,                      1,                      1,                  0.995,                0.96555,                      1,                      1,                  0.995,                 0.9475,                0.33609,                0.58158,                0.27968,                 0.8168,              0.0017826,              0.0017826,              0.0017826
                     46,                0.32018,                0.48011,                0.25066,                0.95063,                      1,                      1,                  0.995,                0.96338,                      1,                      1,                  0.995,                0.93472,                0.31976,                0.56886,                 0.2445,                0.80877,              0.0017728,              0.0017728,              0.0017728
                     47,                0.30121,                0.48247,                0.23116,                0.93567,                      1,                      1,                  0.995,                0.95484,                      1,                      1,                  0.995,                0.96972,                0.35272,                0.55579,                0.24572,                0.83262,              0.0017628,              0.0017628,              0.0017628
