                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.92477,                 1.5158,                 1.5814,                0.45334,                0.35395,                0.33463,                0.23468,                 1.2866,                  1.857,                 1.9185,             0.00093497,             0.00093497,             0.00093497
                     36,                0.86132,                 1.4149,                 1.5122,                0.45334,                0.35395,                0.33463,                0.23468,                 1.2866,                  1.857,                 1.9185,             0.00093107,             0.00093107,             0.00093107
                     37,                0.85911,                 1.5167,                 1.5534,                0.25561,                0.28695,                0.19614,                0.14968,                 1.3217,                 3.2122,                 1.9077,             0.00092706,             0.00092706,             0.00092706
                     38,                0.81678,                 1.5048,                 1.5065,                0.25439,                0.29251,                0.23653,                0.17429,                 1.3136,                 2.9918,                 1.9767,             0.00092294,             0.00092294,             0.00092294
                     39,                 0.9554,                 1.5225,                 1.5722,                0.25439,                0.29251,                0.23653,                0.17429,                 1.3136,                 2.9918,                 1.9767,             0.00091872,             0.00091872,             0.00091872
                     40,                0.81738,                 1.3801,                 1.5162,                0.26727,                0.29431,                0.28186,                0.19882,                 1.2714,                 5.3383,                 1.9532,              0.0009144,              0.0009144,              0.0009144
                     41,                0.73174,                 1.2451,                  1.457,                0.26727,                0.29431,                0.28186,                0.19882,                 1.2714,                 5.3383,                 1.9532,             0.00090998,             0.00090998,             0.00090998
                     42,                0.74115,                 1.2815,                 1.4083,                0.30571,                0.36693,                0.34918,                0.24675,                 1.2419,                 1.5315,                 2.0461,             0.00090546,             0.00090546,             0.00090546
                     43,                 0.7544,                 1.3333,                 1.4851,                0.30571,                0.36693,                0.34918,                0.24675,                 1.2419,                 1.5315,                 2.0461,             0.00090084,             0.00090084,             0.00090084
                     44,                0.82439,                 1.2925,                 1.5208,                0.46661,                0.29396,                0.39783,                0.28816,                  1.237,                 1.4446,                 2.0581,             0.00089613,             0.00089613,             0.00089613
                     45,                0.75046,                 1.2557,                 1.4407,                0.46661,                0.29396,                0.39783,                0.28816,                  1.237,                 1.4446,                 2.0581,             0.00089131,             0.00089131,             0.00089131
                     46,                  0.802,                 1.4368,                 1.5974,                0.40717,                0.31754,                 0.3263,                0.23427,                 1.2636,                  1.576,                 1.9922,              0.0008864,              0.0008864,              0.0008864
                     47,                0.73897,                 1.4516,                 1.5167,                0.37333,                0.22228,                0.28104,                0.20916,                 1.2415,                  1.952,                 1.9413,              0.0008814,              0.0008814,              0.0008814
                     48,                0.82965,                 1.3759,                 1.7131,                0.37333,                0.22228,                0.28104,                0.20916,                 1.2415,                  1.952,                 1.9413,              0.0008763,              0.0008763,              0.0008763
                     49,                0.79505,                 1.2134,                 1.5621,                0.34041,                0.25486,                0.31998,                0.23661,                  1.249,                 2.2346,                  1.902,             0.00087112,             0.00087112,             0.00087112
                     50,                0.82026,                 1.1604,                  1.686,                0.34041,                0.25486,                0.31998,                0.23661,                  1.249,                 2.2346,                  1.902,             0.00086584,             0.00086584,             0.00086584
                     51,                0.77612,                 1.2074,                 1.5627,                0.47323,                0.29957,                0.41731,                0.29607,                 1.2429,                 2.2273,                 1.9299,             0.00086047,             0.00086047,             0.00086047
                     52,                0.79081,                 1.1609,                 1.5557,                0.47323,                0.29957,                0.41731,                0.29607,                 1.2429,                 2.2273,                 1.9299,             0.00085502,             0.00085502,             0.00085502
                     53,                0.79517,                 1.1606,                 1.4314,                0.59554,                0.51231,                0.56721,                 0.4172,                 1.1965,                 1.3303,                 2.0087,             0.00084948,             0.00084948,             0.00084948
                     54,                0.70812,                 1.0872,                 1.4846,                0.62731,                 0.5376,                0.60126,                 0.4467,                 1.1527,                 1.2386,                 1.9855,             0.00084385,             0.00084385,             0.00084385
                     55,                0.75869,                 1.1294,                 1.6566,                0.62731,                 0.5376,                0.60126,                 0.4467,                 1.1527,                 1.2386,                 1.9855,             0.00083814,             0.00083814,             0.00083814
                     56,                0.68422,                 1.0149,                 1.4704,                0.59616,                0.46522,                0.55391,                 0.4199,                 1.1437,                 1.3033,                 1.9588,             0.00083235,             0.00083235,             0.00083235
                     57,                0.66206,                0.96738,                 1.3302,                0.59616,                0.46522,                0.55391,                 0.4199,                 1.1437,                 1.3033,                 1.9588,             0.00082648,             0.00082648,             0.00082648
                     58,                0.66819,                0.98335,                  1.309,                0.60994,                 0.4595,                0.54461,                 0.4058,                 1.2089,                 1.1536,                 1.9658,             0.00082052,             0.00082052,             0.00082052
                     59,                0.73831,                 1.0185,                 1.4624,                0.60994,                 0.4595,                0.54461,                 0.4058,                 1.2089,                 1.1536,                 1.9658,              0.0008145,              0.0008145,              0.0008145
                     60,                0.68826,                0.95455,                 1.3242,                0.79682,                0.48768,                0.66023,                0.48189,                 1.1994,                 1.1319,                 1.9428,             0.00080839,             0.00080839,             0.00080839
                     61,                 0.7354,                 1.0055,                 1.5166,                0.79682,                0.48768,                0.66023,                0.48189,                 1.1994,                 1.1319,                 1.9428,             0.00080221,             0.00080221,             0.00080221
                     62,                0.76289,                0.96753,                 1.5032,                0.61331,                0.47354,                0.55985,                0.42396,                 1.1972,                 1.1921,                 1.8928,             0.00079595,             0.00079595,             0.00079595
                     63,                0.68875,                 0.9185,                 1.4355,                0.64636,                0.48558,                0.59592,                 0.4491,                  1.187,                 1.1892,                 1.9285,             0.00078963,             0.00078963,             0.00078963
                     64,                0.70768,                0.83437,                 1.3507,                0.64636,                0.48558,                0.59592,                 0.4491,                  1.187,                 1.1892,                 1.9285,             0.00078323,             0.00078323,             0.00078323
                     65,                0.68652,                0.82801,                 1.4803,                0.83273,                0.58986,                 0.7489,                0.54284,                 1.1819,                 1.0273,                 1.9799,             0.00077677,             0.00077677,             0.00077677
                     66,                0.83262,                0.94111,                  1.368,                0.83273,                0.58986,                 0.7489,                0.54284,                 1.1819,                 1.0273,                 1.9799,             0.00077023,             0.00077023,             0.00077023
                     67,                 0.7135,                0.79765,                 1.4567,                0.84095,                0.65512,                0.79308,                0.57972,                 1.1519,                0.98324,                 1.9559,             0.00076364,             0.00076364,             0.00076364
                     68,                0.72635,                0.77026,                 1.5639,                0.84095,                0.65512,                0.79308,                0.57972,                 1.1519,                0.98324,                 1.9559,             0.00075698,             0.00075698,             0.00075698
                     69,                0.69876,                 0.8553,                 1.3814,                0.86643,                0.61254,                0.76513,                0.56729,                  1.154,                0.93697,                 1.9486,             0.00075025,             0.00075025,             0.00075025
                     70,                0.70201,                0.87466,                 1.3316,                0.80961,                0.54334,                0.68682,                0.50382,                 1.1697,                 1.1641,                 1.9934,             0.00074347,             0.00074347,             0.00074347
                     71,                0.69864,                0.89366,                 1.6874,                0.80961,                0.54334,                0.68682,                0.50382,                 1.1697,                 1.1641,                 1.9934,             0.00073663,             0.00073663,             0.00073663
