                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                0.70985,                 0.8095,                0.42808,                0.91279,                      1,                      1,                  0.995,                0.85978,                      1,                      1,                  0.995,                0.84682,                 0.7061,                0.70181,                 0.3961,                0.93085,              0.0013972,              0.0013972,              0.0013972
                     56,                0.71484,                 0.8001,                0.44222,                0.91403,                      1,                      1,                  0.995,                0.87632,                      1,                      1,                  0.995,                0.86367,                0.63514,                0.70235,                0.37023,                0.92244,              0.0013875,              0.0013875,              0.0013875
                     57,                0.70814,                0.80912,                0.42393,                0.91401,                      1,                      1,                  0.995,                0.85593,                      1,                      1,                  0.995,                0.85037,                0.69601,                0.69453,                0.37081,                0.94609,              0.0013777,              0.0013777,              0.0013777
                     58,                0.69878,                0.80179,                0.41962,                0.91228,                      1,                      1,                  0.995,                0.87317,                      1,                      1,                  0.995,                0.83634,                0.65957,                0.64917,                0.35654,                0.91904,              0.0013678,              0.0013678,              0.0013678
                     59,                 0.7115,                0.80498,                0.42651,                0.92356,                      1,                      1,                  0.995,                0.84957,                      1,                      1,                  0.995,                0.84548,                0.75059,                0.66403,                0.38509,                 0.9603,              0.0013578,              0.0013578,              0.0013578
                     60,                0.72019,                0.80889,                0.43165,                0.91045,                      1,                      1,                  0.995,                0.87255,                      1,                      1,                  0.995,                0.84644,                0.65993,                0.69666,                0.37136,                0.93895,              0.0013476,              0.0013476,              0.0013476
                     61,                0.71807,                0.81058,                0.42833,                0.92186,                      1,                      1,                  0.995,                0.86436,                      1,                      1,                  0.995,                0.84811,                0.63499,                0.69038,                0.37109,                0.91364,              0.0013373,              0.0013373,              0.0013373
                     62,                0.72328,                0.80434,                 0.4395,                0.93276,                      1,                      1,                  0.995,                0.85166,                      1,                      1,                  0.995,                0.84825,                0.68289,                0.66255,                0.40204,                0.91945,              0.0013269,              0.0013269,              0.0013269
                     63,                0.73282,                0.82284,                0.44979,                0.92712,                      1,                      1,                  0.995,                0.86359,                      1,                      1,                  0.995,                0.86926,                0.69717,                0.66062,                0.39967,                0.93182,              0.0013163,              0.0013163,              0.0013163
                     64,                0.70956,                0.78084,                0.42798,                0.92124,                      1,                      1,                  0.995,                0.89029,                      1,                      1,                  0.995,                0.84654,                0.65243,                0.64638,                0.38686,                0.92565,              0.0013056,              0.0013056,              0.0013056
                     65,                0.71047,                0.80107,                0.41904,                0.92155,                      1,                      1,                  0.995,                0.86844,                      1,                      1,                  0.995,                0.83837,                0.68648,                0.66854,                0.37273,                0.92885,              0.0012949,              0.0012949,              0.0012949
                     66,                0.67457,                0.78305,                0.40145,                0.90319,                      1,                      1,                  0.995,                0.86561,                      1,                      1,                  0.995,                0.85156,                0.65341,                0.72974,                0.36715,                0.93028,               0.001284,               0.001284,               0.001284
                     67,                0.71207,                0.80359,                0.42301,                0.91386,                      1,                      1,                  0.995,                0.88268,                      1,                      1,                  0.995,                0.87925,                0.63883,                0.64714,                0.36151,                0.93737,               0.001273,               0.001273,               0.001273
                     68,                 0.6869,                0.78887,                0.40645,                0.89992,                      1,                      1,                  0.995,                0.87832,                      1,                      1,                  0.995,                 0.8502,                0.61584,                0.68318,                0.36093,                0.89347,              0.0012619,              0.0012619,              0.0012619
                     69,                0.69067,                0.76949,                0.41108,                0.90985,                      1,                      1,                  0.995,                0.88518,                      1,                      1,                  0.995,                0.86094,                0.60423,                0.67032,                0.35956,                0.91247,              0.0012507,              0.0012507,              0.0012507
                     70,                0.66348,                0.76504,                0.39029,                0.90279,                      1,                      1,                  0.995,                0.88248,                      1,                      1,                  0.995,                0.87126,                0.60191,                0.64294,                 0.3584,                0.92339,              0.0012394,              0.0012394,              0.0012394
                     71,                0.66651,                0.75862,                0.39652,                0.90352,                      1,                      1,                  0.995,                 0.8756,                      1,                      1,                  0.995,                0.84727,                0.63092,                0.62174,                0.35221,                0.88059,               0.001228,               0.001228,               0.001228
                     72,                0.66054,                0.75229,                0.39588,                0.90347,                      1,                      1,                  0.995,                0.87725,                      1,                      1,                  0.995,                0.85967,                0.62631,                0.66239,                0.35647,                0.91154,              0.0012165,              0.0012165,              0.0012165
                     73,                0.70366,                0.75659,                0.40915,                0.91293,                      1,                      1,                  0.995,                0.86268,                      1,                      1,                  0.995,                0.82177,                0.69899,                 0.6358,                0.36055,                0.91995,              0.0012049,              0.0012049,              0.0012049
                     74,                0.69521,                0.79921,                0.40638,                 0.9091,                      1,                      1,                  0.995,                0.87085,                      1,                      1,                  0.995,                0.83631,                0.65907,                0.72223,                  0.371,                 0.9126,              0.0011932,              0.0011932,              0.0011932
                     75,                0.68645,                0.79589,                0.40867,                 0.8999,                      1,                      1,                  0.995,                0.86577,                      1,                      1,                  0.995,                0.88997,                0.68381,                0.61875,                0.35574,                0.91865,              0.0011814,              0.0011814,              0.0011814
                     76,                0.68697,                0.75026,                0.41062,                0.89873,                      1,                      1,                  0.995,                0.87176,                      1,                      1,                  0.995,                0.87156,                0.63742,                0.69222,                0.34289,                  0.909,              0.0011695,              0.0011695,              0.0011695
                     77,                0.67008,                0.76604,                0.40438,                0.88893,                      1,                      1,                  0.995,                0.88381,                      1,                      1,                  0.995,                0.87518,                0.63457,                0.62504,                0.34179,                0.92776,              0.0011576,              0.0011576,              0.0011576
                     78,                0.64828,                0.77315,                0.39116,                0.89272,                      1,                      1,                  0.995,                 0.8938,                      1,                      1,                  0.995,                0.84979,                0.58954,                0.57298,                 0.3502,                0.89901,              0.0011456,              0.0011456,              0.0011456
                     79,                 0.6576,                0.73456,                0.39257,                0.89557,                      1,                      1,                  0.995,                0.90242,                      1,                      1,                  0.995,                 0.8258,                  0.587,                0.61619,                0.33912,                0.91052,              0.0011335,              0.0011335,              0.0011335
                     80,                0.66643,                 0.7517,                0.39726,                0.89972,                      1,                      1,                  0.995,                 0.8798,                      1,                      1,                  0.995,                0.84736,                0.63443,                0.66116,                0.34793,                0.91523,              0.0011213,              0.0011213,              0.0011213
                     81,                0.62715,                0.76372,                0.37728,                0.88682,                      1,                      1,                  0.995,                0.85217,                      1,                      1,                  0.995,                0.86728,                0.67141,                0.65676,                0.34576,                0.93085,              0.0011091,              0.0011091,              0.0011091
                     82,                0.64012,                 0.7124,                0.38006,                0.88404,                      1,                      1,                  0.995,                 0.8617,                      1,                      1,                  0.995,                0.87519,                0.65726,                0.59577,                0.36295,                0.90196,              0.0010968,              0.0010968,              0.0010968
                     83,                 0.6676,                0.76198,                0.39048,                0.89411,                      1,                      1,                  0.995,                0.87582,                      1,                      1,                  0.995,                 0.8078,                0.61023,                0.65991,                0.35588,                0.88653,              0.0010845,              0.0010845,              0.0010845
                     84,                0.68241,                0.76251,                0.40142,                 0.8925,                      1,                      1,                  0.995,                0.88502,                      1,                      1,                  0.995,                0.85902,                0.58612,                0.64514,                0.35188,                0.88129,               0.001072,               0.001072,               0.001072
