                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                0.75674,                0.70689,                0.54787,                 0.8691,                0.99219,                0.95652,                0.97514,                0.76843,                0.98438,                0.94928,                0.97063,                0.69295,                0.72703,                0.72983,                0.51651,                0.85577,              0.0012218,              0.0012218,              0.0012218
                     53,                0.70975,                0.70857,                0.51956,                0.86538,                0.98571,                0.74275,                0.87042,                0.72099,                0.98571,                0.74275,                 0.8696,                0.58679,                0.69584,                0.66922,                0.46253,                0.85243,              0.0012139,              0.0012139,              0.0012139
                     54,                0.75241,                 0.7288,                0.56404,                0.87641,                0.99254,                0.97826,                0.98603,                0.83144,                0.97761,                0.96377,                0.97609,                0.65295,                0.72533,                0.76282,                0.49987,                0.84919,              0.0012059,              0.0012059,              0.0012059
                     55,                0.75824,                0.73577,                0.55856,                0.86706,                0.98571,                0.99275,                0.98755,                0.76912,                0.97143,                0.97826,                 0.9751,                0.63972,                0.74752,                0.69919,                 0.5114,                0.85971,              0.0011977,              0.0011977,              0.0011977
                     56,                0.72276,                0.73179,                0.51705,                0.86653,                0.98529,                0.97826,                0.97785,                0.82111,                0.97794,                0.97101,                0.96826,                0.70416,                0.62238,                0.71654,                0.46661,                0.84474,              0.0011894,              0.0011894,              0.0011894
                     57,                0.70811,                0.71684,                0.50796,                0.86244,                0.98551,                0.98551,                0.98898,                0.77649,                0.98551,                0.98551,                0.98898,                0.64122,                0.71492,                0.74492,                0.46512,                0.84638,               0.001181,               0.001181,               0.001181
                     58,                0.69478,                0.70151,                0.50725,                0.85874,                0.97857,                0.98551,                0.98884,                0.76761,                0.98067,                0.96377,                0.98011,                 0.7219,                0.61074,                0.75539,                0.43745,                 0.8373,              0.0011725,              0.0011725,              0.0011725
                     59,                0.74263,                 0.7304,                0.52835,                0.86197,                0.96224,                0.72826,                0.85377,                0.64419,                0.95524,                0.72101,                0.83878,                0.59476,                0.77312,                0.69405,                0.58963,                0.85475,              0.0011639,              0.0011639,              0.0011639
                     60,                0.75965,                0.71731,                0.52512,                0.86945,                0.97477,                0.97826,                0.98286,                0.75855,                0.96757,                0.97101,                0.97589,                0.79804,                0.72889,                0.70142,                  0.497,                0.84708,              0.0011552,              0.0011552,              0.0011552
                     61,                0.69799,                0.71473,                0.49757,                0.86118,                0.99212,                0.98551,                0.98936,                0.80813,                0.98469,                0.97826,                0.98148,                0.66568,                0.64919,                0.72975,                0.44674,                0.82657,              0.0011464,              0.0011464,              0.0011464
                     62,                0.68657,                0.68734,                0.48226,                0.85845,                      1,                0.99275,                0.99345,                0.83487,                0.99265,                0.98551,                0.98701,                0.71547,                0.68758,                0.65558,                0.47456,                0.83328,              0.0011374,              0.0011374,              0.0011374
                     63,                0.72626,                0.71031,                0.50031,                0.85996,                0.99254,                0.97826,                0.98625,                0.79047,                0.99217,                 0.9556,                0.97214,                0.60485,                0.72394,                0.69316,                0.52865,                0.84879,              0.0011284,              0.0011284,              0.0011284
                     64,                0.72352,                0.69255,                 0.5062,                0.86123,                0.97826,                0.97826,                0.97926,                 0.7582,                0.97101,                0.97101,                0.97509,                0.68749,                0.71007,                0.74107,                0.47773,                0.84666,              0.0011192,              0.0011192,              0.0011192
                     65,                0.70748,                0.68361,                0.49946,                0.86196,                0.99265,                0.98551,                0.98995,                0.67622,                0.98529,                0.97826,                0.98086,                0.78184,                0.75656,                0.71153,                0.48947,                0.84153,                0.00111,                0.00111,                0.00111
                     66,                0.78086,                0.73336,                0.52677,                0.87274,                0.99254,                0.97845,                0.98988,                0.79438,                0.98509,                0.97139,                0.97881,                0.69382,                0.63642,                0.67941,                0.42907,                0.83213,              0.0011007,              0.0011007,              0.0011007
                     67,                0.70638,                0.70698,                0.48913,                0.86142,                0.98551,                0.98551,                0.98482,                0.77998,                0.98551,                0.98551,                0.98482,                0.66243,                0.66333,                 0.6532,                 0.4255,                0.83459,              0.0010912,              0.0010912,              0.0010912
                     68,                0.71626,                 0.7014,                0.49521,                 0.8605,                0.99275,                0.99275,                0.99311,                0.75412,                0.98551,                0.98551,                 0.9823,                0.66852,                0.72895,                0.64175,                0.47849,                0.83656,              0.0010817,              0.0010817,              0.0010817
                     69,                0.67165,                0.72498,                0.48289,                0.85413,                0.99265,                0.73551,                0.86333,                0.63691,                0.98529,                0.72826,                 0.8519,                 0.7159,                0.70674,                0.66649,                0.46002,                0.84739,              0.0010721,              0.0010721,              0.0010721
                     70,                0.68182,                0.69666,                0.47054,                0.84748,                0.97587,                0.98551,                0.98468,                0.78336,                0.96877,                0.97826,                0.97908,                0.73687,                0.62329,                0.83889,                0.49981,                 0.8432,              0.0010624,              0.0010624,              0.0010624
                     71,                0.70214,                0.70611,                0.48631,                0.86043,                0.99266,                0.98624,                0.99472,                0.73811,                0.98155,                0.98551,                0.99042,                0.76285,                0.63355,                0.65496,                0.42408,                0.82985,              0.0010526,              0.0010526,              0.0010526
                     72,                0.71772,                0.70662,                0.49442,                0.85626,                0.98571,                0.99275,                0.99278,                0.80565,                0.97857,                0.98551,                0.98857,                0.78786,                0.59695,                0.60359,                0.46734,                0.82024,              0.0010428,              0.0010428,              0.0010428
                     73,                0.66217,                0.68413,                0.46889,                0.85811,                0.98551,                0.98551,                0.98959,                0.76805,                0.97826,                0.97826,                0.98504,                0.66041,                0.57823,                 0.6635,                0.41742,                0.84433,              0.0010328,              0.0010328,              0.0010328
                     74,                0.65727,                0.67558,                0.46489,                0.84875,                0.99254,                0.97826,                0.98625,                0.78402,                0.98507,                0.97101,                0.97514,                0.75589,                0.61143,                0.69747,                0.46283,                0.84451,              0.0010228,              0.0010228,              0.0010228
                     75,                0.65749,                0.66693,                0.46163,                0.84744,                0.99265,                0.98551,                0.98914,                0.83778,                0.98529,                0.97826,                0.98175,                0.72951,                0.59957,                0.76673,                0.44202,                0.81877,              0.0010127,              0.0010127,              0.0010127
                     76,                0.67068,                0.65037,                0.46463,                0.85243,                0.99242,                0.97101,                0.98251,                0.80469,                0.98485,                0.96377,                0.97828,                0.69905,                0.59528,                0.69606,                0.43708,                0.82693,              0.0010026,              0.0010026,              0.0010026
                     77,                0.68963,                0.69958,                0.48025,                0.85739,                0.99275,                0.99275,                0.99224,                0.84905,                0.97826,                0.97826,                0.97809,                0.74569,                0.61869,                0.67753,                 0.4566,                0.84198,             0.00099234,             0.00099234,             0.00099234
                     78,                0.68715,                0.67935,                 0.4712,                0.85411,                0.96479,                0.97826,                0.98288,                 0.7963,                0.96479,                0.97826,                0.98288,                0.63535,                0.68282,                0.78268,                 0.5101,                0.83489,             0.00098204,             0.00098204,             0.00098204
                     79,                0.68203,                0.70911,                0.47634,                 0.8463,                0.99286,                      1,                0.99493,                0.84695,                0.98571,                0.99275,                 0.9913,                0.73324,                0.56459,                0.63075,                0.40652,                0.81682,             0.00097168,             0.00097168,             0.00097168
                     80,                0.65174,                0.67707,                0.45869,                0.84897,                0.99275,                0.99275,                0.99333,                0.72571,                0.97826,                0.97826,                0.97927,                0.69706,                 0.5645,                0.63491,                0.43638,                 0.8419,             0.00096125,             0.00096125,             0.00096125
                     81,                0.69039,                0.70038,                0.47663,                0.85098,                0.99793,                0.99275,                 0.9934,                0.75149,                0.98328,                0.97826,                0.97496,                0.64019,                0.62671,                0.65616,                0.43308,                0.85194,             0.00095077,             0.00095077,             0.00095077
                     82,                0.65843,                0.66098,                 0.4628,                0.84145,                0.98052,                0.98551,                0.98995,                0.82556,                0.96618,                0.97101,                0.97218,                  0.722,                0.62436,                0.64304,                0.43678,                0.82913,             0.00094023,             0.00094023,             0.00094023
                     83,                0.67101,                0.66117,                0.45434,                0.85101,                0.99087,                0.74275,                0.86779,                0.75394,                0.98358,                0.73551,                0.86222,                0.61158,                0.66183,                0.61585,                0.45498,                0.83436,             0.00092964,             0.00092964,             0.00092964
                     84,                0.65487,                0.67285,                0.45626,                0.84656,                0.98551,                0.98551,                0.98951,                0.79492,                0.97826,                0.97826,                0.98252,                0.69366,                0.61314,                0.61038,                0.41981,                 0.8179,             0.00091899,             0.00091899,             0.00091899
                     85,                0.69005,                0.68062,                0.46349,                0.84421,                0.98106,                0.98551,                0.98109,                0.84776,                0.98106,                0.98551,                0.98109,                0.71802,                 0.6351,                0.74467,                0.43612,                0.83007,              0.0009083,              0.0009083,              0.0009083
