                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.69717,                0.40101,                 1.3963,                 0.9492,                0.79955,                0.88553,                0.64127,                  1.138,                0.52714,                   1.94,              0.0018699,              0.0018699,              0.0018699
                     36,                0.70633,                0.41025,                   1.39,                0.93147,                0.82658,                0.89946,                0.63673,                 1.1539,                 0.5508,                 1.9402,              0.0018621,              0.0018621,              0.0018621
                     37,                0.68304,                0.39617,                 1.3768,                 0.9543,                0.79955,                0.88865,                0.63927,                 1.1436,                0.52618,                 1.9444,              0.0018541,              0.0018541,              0.0018541
                     38,                0.68397,                0.39524,                 1.3694,                0.93634,                0.79505,                0.88268,                0.63318,                 1.1362,                0.54449,                 1.9224,              0.0018459,              0.0018459,              0.0018459
                     39,                0.68188,                0.39127,                 1.3645,                0.91049,                 0.8018,                0.87764,                0.61576,                 1.1792,                0.56232,                  1.998,              0.0018374,              0.0018374,              0.0018374
                     40,                0.67672,                0.38517,                 1.3616,                0.93194,                 0.8018,                0.88613,                0.63325,                 1.1305,                0.52599,                 1.9232,              0.0018288,              0.0018288,              0.0018288
                     41,                0.67464,                 0.3801,                 1.3626,                0.95251,                0.81306,                0.89484,                0.64045,                 1.1335,                0.51702,                 1.9231,                0.00182,                0.00182,                0.00182
                     42,                0.67132,                0.38323,                  1.369,                0.92658,                0.82432,                0.89871,                0.62189,                 1.1749,                0.55741,                 1.9996,              0.0018109,              0.0018109,              0.0018109
                     43,                0.67603,                0.38024,                  1.384,                0.95026,                0.81757,                0.89741,                0.63926,                 1.1313,                0.52664,                  1.935,              0.0018017,              0.0018017,              0.0018017
                     44,                0.67399,                0.38522,                  1.377,                0.93566,                0.78604,                0.87779,                0.62692,                 1.1636,                0.56713,                  2.055,              0.0017923,              0.0017923,              0.0017923
                     45,                  0.658,                0.37457,                  1.351,                 0.9313,                0.82432,                0.89641,                0.63767,                 1.1398,                 0.5228,                 2.0393,              0.0017826,              0.0017826,              0.0017826
                     46,                0.65445,                0.37433,                 1.3504,                 0.9349,                0.80856,                0.89215,                0.63175,                  1.136,                0.52422,                 1.9487,              0.0017728,              0.0017728,              0.0017728
                     47,                0.65427,                 0.3728,                 1.3285,                0.93165,                0.82883,                0.89957,                0.62876,                  1.167,                0.53457,                   2.02,              0.0017628,              0.0017628,              0.0017628
                     48,                0.65745,                0.37596,                 1.3555,                0.94488,                0.81081,                0.89357,                0.64094,                 1.1353,                0.52677,                 1.9555,              0.0017526,              0.0017526,              0.0017526
                     49,                0.65577,                0.37724,                 1.3573,                0.94503,                0.81306,                0.89389,                0.63818,                 1.1322,                0.52686,                 1.9461,              0.0017422,              0.0017422,              0.0017422
                     50,                0.65532,                0.37484,                 1.3565,                 0.9443,                0.84009,                0.91046,                0.64213,                 1.1269,                0.53126,                 1.9601,              0.0017317,              0.0017317,              0.0017317
                     51,                0.64824,                0.36871,                 1.3571,                0.93147,                0.82658,                0.89799,                0.64417,                 1.1089,                0.52948,                 1.9558,              0.0017209,              0.0017209,              0.0017209
                     52,                0.64587,                0.36996,                 1.3489,                0.93112,                0.82207,                0.89828,                0.63879,                 1.1258,                0.54045,                 1.9883,                0.00171,                0.00171,                0.00171
                     53,                0.64429,                0.36747,                 1.3417,                0.91045,                0.82432,                0.89518,                0.63203,                 1.1366,                0.54285,                 1.9924,               0.001699,               0.001699,               0.001699
                     54,                0.63851,                0.36181,                 1.3366,                0.95251,                0.81306,                0.89717,                 0.6397,                 1.1459,                0.53319,                 2.0058,              0.0016877,              0.0016877,              0.0016877
                     55,                0.63614,                0.36327,                 1.3402,                0.94238,                0.81046,                0.89327,                0.64626,                 1.1217,                0.53011,                 1.9894,              0.0016763,              0.0016763,              0.0016763
                     56,                0.63822,                0.36263,                 1.3323,                0.94987,                0.81081,                0.89759,                0.65124,                 1.1263,                  0.511,                 1.9784,              0.0016647,              0.0016647,              0.0016647
                     57,                0.63889,                0.36491,                 1.3401,                0.95801,                0.82207,                0.90446,                0.64738,                 1.1318,                0.52487,                 1.9773,               0.001653,               0.001653,               0.001653
                     58,                 0.6393,                0.36289,                 1.3332,                0.92965,                0.83333,                0.90217,                0.64161,                   1.14,                0.53424,                 2.0046,               0.001641,               0.001641,               0.001641
                     59,                0.64137,                0.36214,                 1.3281,                0.93797,                0.85135,                0.91541,                0.64592,                 1.1366,                0.53784,                 2.0005,               0.001629,               0.001629,               0.001629
                     60,                0.63601,                0.35619,                 1.3252,                0.94629,                0.83333,                0.90764,                0.64483,                 1.1457,                0.51971,                 1.9807,              0.0016168,              0.0016168,              0.0016168
                     61,                0.61952,                0.34994,                 1.3324,                 0.9563,                0.83784,                0.91077,                0.65134,                 1.1279,                0.51771,                 2.0017,              0.0016044,              0.0016044,              0.0016044
                     62,                 0.6372,                  0.358,                 1.3324,                 0.9542,                0.84459,                0.91297,                0.65316,                 1.1131,                0.53096,                 1.9657,              0.0015919,              0.0015919,              0.0015919
                     63,                0.61171,                  0.347,                 1.3164,                0.94359,                0.82883,                0.90059,                0.64407,                 1.1464,                 0.5183,                 1.9535,              0.0015793,              0.0015793,              0.0015793
                     64,                0.61157,                0.34891,                 1.3035,                  0.953,                0.82207,                0.90264,                 0.6548,                  1.104,                0.51773,                 1.9742,              0.0015665,              0.0015665,              0.0015665
                     65,                0.60591,                0.34386,                 1.3298,                0.95866,                0.83559,                0.90872,                0.65134,                 1.1069,                0.50649,                 1.9443,              0.0015535,              0.0015535,              0.0015535
                     66,                0.62651,                0.35028,                 1.3183,                0.93924,                0.83559,                0.90433,                0.63811,                 1.1508,                0.51764,                 1.9954,              0.0015405,              0.0015405,              0.0015405
                     67,                 0.5999,                 0.3443,                 1.3068,                0.91687,                0.84459,                0.90098,                0.64266,                 1.1422,                0.53821,                 1.9988,              0.0015273,              0.0015273,              0.0015273
                     68,                0.60502,                0.34704,                 1.3158,                0.94697,                0.84459,                0.91297,                0.64628,                   1.15,                0.52718,                 2.0282,               0.001514,               0.001514,               0.001514
                     69,                0.60205,                0.34017,                 1.2859,                0.93532,                0.84685,                0.91308,                0.64562,                 1.1393,                0.50561,                 2.0015,              0.0015005,              0.0015005,              0.0015005
                     70,                 0.5984,                0.34044,                 1.3055,                0.95325,                0.82658,                0.90097,                0.64347,                 1.1249,                0.50664,                 2.0297,              0.0014869,              0.0014869,              0.0014869
                     71,                0.59577,                0.33685,                 1.2949,                0.95128,                0.83559,                0.90657,                  0.644,                 1.1295,                0.52216,                 1.9962,              0.0014733,              0.0014733,              0.0014733
                     72,                0.59053,                0.33649,                 1.2862,                0.94488,                0.81081,                0.89203,                0.63738,                 1.1416,                0.52557,                 2.0219,              0.0014595,              0.0014595,              0.0014595
                     73,                0.59202,                0.33526,                 1.2896,                0.95165,                0.84234,                0.91139,                 0.6561,                 1.1041,                0.51102,                 1.9757,              0.0014455,              0.0014455,              0.0014455
                     74,                0.58837,                0.33721,                 1.2865,                 0.9543,                0.79955,                0.88972,                0.64578,                 1.1005,                0.53314,                 1.9812,              0.0014315,              0.0014315,              0.0014315
                     75,                0.59098,                0.33616,                 1.2709,                0.93846,                0.82432,                 0.8987,                0.64025,                 1.1385,                0.52997,                 2.0437,              0.0014174,              0.0014174,              0.0014174
                     76,                0.58431,                0.33053,                 1.2883,                0.93606,                0.82432,                0.89852,                0.64002,                 1.1342,                0.53421,                 2.0086,              0.0014032,              0.0014032,              0.0014032
                     77,                0.59123,                0.33465,                  1.294,                0.94792,                0.81982,                0.89586,                0.64724,                  1.123,                0.53848,                 2.0178,              0.0013889,              0.0013889,              0.0013889
                     78,                0.58937,                0.32892,                 1.2654,                0.95078,                0.82658,                0.90119,                0.65566,                 1.0991,                0.52052,                 1.9841,              0.0013744,              0.0013744,              0.0013744
                     79,                0.58671,                0.33123,                 1.2764,                0.96075,                0.82699,                0.90428,                0.65405,                 1.1195,                0.52319,                 1.9631,              0.0013599,              0.0013599,              0.0013599
                     80,                0.56882,                0.32321,                 1.2596,                0.93639,                0.82883,                0.90077,                0.66204,                 1.0824,                0.51864,                 1.9814,              0.0013454,              0.0013454,              0.0013454
                     81,                0.56411,                 0.3215,                 1.2599,                 0.9358,                 0.8536,                0.91134,                0.65771,                 1.0993,                0.53084,                 1.9732,              0.0013307,              0.0013307,              0.0013307
                     82,                0.57531,                0.32644,                 1.2824,                0.95141,                0.83784,                 0.9058,                0.64449,                 1.1138,                  0.517,                 1.9945,              0.0013159,              0.0013159,              0.0013159
                     83,                0.57126,                0.32415,                 1.2705,                0.94805,                0.82207,                0.89968,                0.64784,                 1.1183,                0.52316,                 2.0379,              0.0013011,              0.0013011,              0.0013011
                     84,                0.57607,                0.32822,                 1.2641,                0.95687,                0.79955,                   0.89,                0.64338,                 1.1178,                0.51931,                 2.0035,              0.0012862,              0.0012862,              0.0012862
                     85,                0.56817,                0.32188,                 1.2552,                0.96552,                0.81982,                0.90011,                0.64518,                 1.1397,                0.53104,                 2.0763,              0.0012712,              0.0012712,              0.0012712
                     86,                0.55947,                 0.3192,                  1.258,                0.93086,                 0.8491,                0.91061,                0.65306,                 1.1286,                0.52241,                 2.0377,              0.0012562,              0.0012562,              0.0012562
                     87,                0.55632,                0.31578,                 1.2459,                0.92405,                0.82207,                0.89599,                 0.6435,                 1.1328,                0.51764,                 2.0607,              0.0012411,              0.0012411,              0.0012411
                     88,                0.56135,                0.31662,                 1.2572,                0.95202,                 0.8491,                 0.9133,                0.64824,                 1.1263,                0.51325,                 2.0289,               0.001226,               0.001226,               0.001226
                     89,                0.56684,                0.32005,                 1.2369,                0.94569,                 0.8536,                0.91447,                0.65117,                 1.1211,                0.50456,                 2.0535,              0.0012108,              0.0012108,              0.0012108
                     90,                0.56621,                0.32221,                 1.2708,                0.96124,                0.83784,                0.90923,                0.65993,                 1.1126,                0.51004,                 2.0278,              0.0011955,              0.0011955,              0.0011955
                     91,                0.55187,                0.31639,                 1.2519,                0.94602,                0.82883,                0.89955,                0.65184,                 1.1099,                0.53936,                 2.0817,              0.0011802,              0.0011802,              0.0011802
                     92,                0.55404,                0.31618,                 1.2386,                0.94458,                0.84459,                0.90834,                 0.6526,                 1.1081,                0.52647,                 2.0896,              0.0011649,              0.0011649,              0.0011649
                     93,                0.55115,                0.31224,                 1.2376,                0.95396,                0.84009,                0.91016,                0.65511,                  1.106,                0.50325,                  2.064,              0.0011495,              0.0011495,              0.0011495
                     94,                 0.5422,                0.30477,                 1.2368,                0.95033,                0.81867,                0.89857,                0.65174,                 1.0962,                0.50508,                 2.0476,              0.0011341,              0.0011341,              0.0011341
                     95,                0.54501,                0.30829,                 1.2217,                 0.9425,                 0.8491,                0.91207,                 0.6499,                 1.1308,                0.51931,                 2.0569,              0.0011186,              0.0011186,              0.0011186
                     96,                0.53974,                0.30728,                 1.2294,                0.94444,                0.84234,                0.90975,                0.64808,                 1.1194,                0.51327,                 2.0625,              0.0011032,              0.0011032,              0.0011032
                     97,                0.53853,                0.30522,                 1.2252,                 0.9403,                0.85135,                0.91295,                0.65751,                 1.1002,                0.49735,                 2.0612,              0.0010877,              0.0010877,              0.0010877
                     98,                0.54598,                0.30599,                 1.2249,                0.93333,                0.85135,                0.91155,                0.64922,                 1.1164,                0.51086,                 2.0973,              0.0010722,              0.0010722,              0.0010722
                     99,                0.53405,                0.30344,                 1.2267,                0.94162,                0.83559,                0.90563,                0.64517,                 1.1058,                0.51964,                 2.0667,              0.0010566,              0.0010566,              0.0010566
                    100,                0.53562,                0.30398,                 1.2284,                0.93434,                0.83333,                 0.9017,                0.64859,                  1.118,                 0.5204,                 2.0981,              0.0010411,              0.0010411,              0.0010411
                    101,                0.53346,                0.30352,                  1.228,                0.94656,                0.83784,                0.90719,                0.65902,                 1.1043,                0.52719,                 2.0715,              0.0010256,              0.0010256,              0.0010256
                    102,                 0.5345,                 0.3012,                 1.2148,                0.94128,                0.82658,                0.89765,                0.64211,                 1.1107,                0.52941,                  2.075,                0.00101,                0.00101,                0.00101
                    103,                0.53568,                 0.3035,                 1.2151,                0.94144,                0.81982,                0.89621,                0.64569,                 1.1214,                0.52718,                 2.0383,             0.00099445,             0.00099445,             0.00099445
                    104,                0.53028,                0.30314,                 1.2034,                0.94148,                0.83333,                0.90221,                0.64674,                 1.1171,                0.54045,                 2.0978,              0.0009789,              0.0009789,              0.0009789
                    105,                0.52821,                0.30067,                 1.2124,                0.94416,                0.83784,                0.90781,                0.65067,                  1.121,                0.54849,                 2.1116,             0.00096336,             0.00096336,             0.00096336
                    106,                 0.5249,                0.29799,                 1.2018,                0.95801,                0.82207,                0.90151,                0.64999,                 1.1158,                 0.5222,                 2.0684,             0.00094784,             0.00094784,             0.00094784
                    107,                0.52442,                0.29751,                 1.2207,                0.94859,                0.83108,                0.90464,                0.65564,                 1.1055,                0.51899,                 2.0955,             0.00093233,             0.00093233,             0.00093233
                    108,                0.52389,                0.29559,                 1.1928,                0.94444,                0.84234,                0.90743,                0.65886,                 1.1136,                 0.5213,                  2.095,             0.00091683,             0.00091683,             0.00091683
                    109,                0.51618,                0.29347,                 1.1973,                0.94778,                0.81757,                0.89778,                0.65362,                 1.1075,                 0.5264,                 2.0615,             0.00090136,             0.00090136,             0.00090136
                    110,                0.51415,                0.29072,                 1.1968,                0.92327,                0.84009,                0.90477,                 0.6523,                 1.1175,                0.52891,                 2.0812,             0.00088592,             0.00088592,             0.00088592
                    111,                0.51619,                0.29373,                  1.205,                0.93401,                0.82883,                0.90163,                0.64351,                 1.1185,                0.53335,                 2.0899,             0.00087051,             0.00087051,             0.00087051
                    112,                 0.5056,                0.28605,                 1.1983,                0.94774,                0.82207,                0.89754,                0.64696,                 1.1138,                0.53103,                 2.1183,             0.00085513,             0.00085513,             0.00085513
                    113,                0.50768,                0.28945,                 1.1913,                0.93703,                0.83784,                0.90437,                0.64843,                  1.112,                0.52816,                 2.1395,             0.00083979,             0.00083979,             0.00083979
                    114,                0.50525,                0.28527,                 1.1855,                 0.9443,                0.84009,                0.90903,                0.65059,                 1.1154,                0.52293,                 2.1512,             0.00082449,             0.00082449,             0.00082449
                    115,                0.50285,                0.28573,                 1.1976,                0.94192,                0.84009,                0.90754,                0.64813,                 1.1196,                0.53119,                 2.1197,             0.00080924,             0.00080924,             0.00080924
                    116,                0.49877,                0.28347,                 1.1934,                0.93671,                0.83333,                0.90337,                0.64802,                   1.12,                0.54319,                 2.1137,             0.00079404,             0.00079404,             0.00079404
                    117,                0.49613,                0.28232,                 1.1825,                0.92365,                0.84459,                0.90619,                0.65059,                 1.1128,                0.53183,                  2.098,             0.00077889,             0.00077889,             0.00077889
                    118,                0.49024,                0.28158,                 1.1851,                0.94148,                0.83333,                0.90593,                0.65357,                 1.1036,                0.50279,                 2.1042,              0.0007638,              0.0007638,              0.0007638
                    119,                0.49343,                0.28175,                 1.1785,                0.94643,                0.83559,                0.90644,                 0.6472,                 1.1187,                0.53914,                 2.1122,             0.00074877,             0.00074877,             0.00074877
                    120,                0.49064,                0.28105,                 1.1827,                0.93384,                0.82658,                 0.8993,                0.64164,                 1.1179,                 0.5268,                 2.1445,              0.0007338,              0.0007338,              0.0007338
