                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 1.1439,                0.58678,                 1.0293,                      1,                0.64912,                0.82455,                0.62428,                 1.1732,                0.48301,                 1.1194,               0.009904,               0.009904,               0.009904
                    116,                 1.1508,                0.58876,                 1.0292,                0.97368,                0.64912,                0.81956,                0.62623,                  1.139,                 0.4778,                 1.0848,              0.0099023,              0.0099023,              0.0099023
                    117,                 1.1567,                0.59525,                 1.0374,                0.97828,                0.64912,                0.81983,                0.62587,                 1.1179,                0.46975,                 1.0847,              0.0099006,              0.0099006,              0.0099006
                    118,                 1.1472,                0.58437,                 1.0328,                0.97368,                0.64912,                0.81956,                0.61445,                 1.2135,                 0.5104,                 1.1223,              0.0098989,              0.0098989,              0.0098989
                    119,                  1.153,                0.58668,                  1.032,                      1,                0.64912,                0.82455,                0.62951,                 1.1731,                0.48857,                 1.1156,              0.0098972,              0.0098972,              0.0098972
                    120,                 1.1488,                0.58793,                 1.0338,                      1,                0.64912,                0.82455,                0.61959,                 1.1902,                0.50129,                 1.1137,              0.0098954,              0.0098954,              0.0098954
                    121,                 1.1543,                0.58703,                 1.0293,                0.98486,                0.61404,                0.80165,                0.62757,                 1.1361,                0.47271,                  1.086,              0.0098936,              0.0098936,              0.0098936
                    122,                 1.1446,                0.58491,                 1.0281,                      1,                0.64912,                0.82455,                0.62129,                 1.1649,                0.48718,                 1.0872,              0.0098918,              0.0098918,              0.0098918
                    123,                 1.1475,                0.58258,                 1.0332,                0.99242,                0.63158,                0.81089,                0.62667,                 1.1159,                0.50293,                 1.0818,                0.00989,                0.00989,                0.00989
                    124,                 1.1441,                0.58334,                 1.0262,                0.99629,                0.64912,                0.81983,                0.63833,                 1.1099,                0.47265,                 1.0872,              0.0098882,              0.0098882,              0.0098882
                    125,                 1.1375,                0.57661,                 1.0305,                0.97791,                0.66667,                0.82898,                0.63597,                 1.1136,                0.49162,                 1.0677,              0.0098864,              0.0098864,              0.0098864
                    126,                  1.156,                0.58326,                 1.0302,                      1,                0.68421,                0.84207,                0.62143,                 1.1753,                0.48782,                 1.1064,              0.0098845,              0.0098845,              0.0098845
                    127,                 1.1434,                0.58312,                 1.0325,                      1,                0.64912,                0.82455,                0.62801,                  1.161,                0.48407,                 1.0894,              0.0098827,              0.0098827,              0.0098827
                    128,                 1.1294,                0.57353,                 1.0284,                      1,                0.66667,                 0.8333,                 0.6397,                 1.0959,                 0.4641,                 1.0897,              0.0098808,              0.0098808,              0.0098808
                    129,                 1.1303,                0.57867,                 1.0208,                      1,                0.68421,                0.84207,                0.63657,                 1.1225,                0.47839,                 1.0955,              0.0098789,              0.0098789,              0.0098789
                    130,                 1.1435,                0.58159,                 1.0257,                      1,                0.64356,                0.81983,                0.62861,                  1.133,                0.48987,                 1.0757,               0.009877,               0.009877,               0.009877
                    131,                 1.1462,                0.58665,                  1.029,                0.97436,                0.66667,                0.82822,                0.62213,                 1.1283,                0.48778,                 1.0751,              0.0098751,              0.0098751,              0.0098751
                    132,                 1.1335,                0.57853,                 1.0227,                      1,                0.64912,                0.82455,                0.62423,                 1.1576,                0.47589,                 1.0802,              0.0098731,              0.0098731,              0.0098731
                    133,                 1.1389,                0.57824,                 1.0277,                      1,                0.64912,                0.82455,                0.63451,                  1.132,                0.47597,                 1.0707,              0.0098712,              0.0098712,              0.0098712
                    134,                 1.1497,                0.58226,                 1.0325,                      1,                0.64912,                0.82455,                0.64862,                 1.0921,                0.47705,                 1.0661,              0.0098692,              0.0098692,              0.0098692
                    135,                 1.1297,                0.57485,                 1.0271,                      1,                0.66667,                 0.8333,                0.62672,                 1.1198,                0.48125,                 1.0809,              0.0098672,              0.0098672,              0.0098672
                    136,                  1.137,                0.57643,                 1.0289,                0.97297,                0.63158,                 0.8098,                0.60657,                 1.2072,                0.51841,                 1.1093,              0.0098652,              0.0098652,              0.0098652
                    137,                 1.1466,                0.58123,                 1.0291,                      1,                0.68421,                0.84207,                 0.6269,                 1.1577,                0.49961,                 1.0775,              0.0098632,              0.0098632,              0.0098632
                    138,                 1.1212,                0.57045,                 1.0223,                      1,                0.68421,                0.84207,                0.63274,                 1.1399,                 0.4719,                 1.0864,              0.0098612,              0.0098612,              0.0098612
                    139,                 1.1463,                0.58077,                 1.0272,                      1,                0.66667,                 0.8333,                0.63456,                 1.1464,                0.47136,                 1.0731,              0.0098592,              0.0098592,              0.0098592
                    140,                 1.1318,                0.57446,                 1.0267,                      1,                0.66667,                 0.8333,                0.64985,                 1.1019,                0.47532,                 1.0559,              0.0098571,              0.0098571,              0.0098571
                    141,                 1.1265,                0.56919,                 1.0197,                      1,                0.64912,                0.82455,                0.63442,                 1.1327,                0.48666,                 1.0777,               0.009855,               0.009855,               0.009855
                    142,                  1.123,                0.56912,                 1.0213,                      1,                0.64469,                0.81983,                0.64307,                 1.1248,                 0.4752,                 1.0842,               0.009853,               0.009853,               0.009853
                    143,                 1.1423,                0.57483,                 1.0266,                0.97368,                0.64912,                0.81956,                0.63676,                 1.1353,                0.46049,                 1.0944,              0.0098509,              0.0098509,              0.0098509
                    144,                 1.1275,                0.57128,                 1.0189,                      1,                0.63158,                0.81577,                0.62563,                 1.1409,                0.45716,                 1.0997,              0.0098488,              0.0098488,              0.0098488
                    145,                 1.1241,                0.56633,                 1.0189,                      1,                0.64912,                0.82455,                0.62668,                 1.1446,                0.47098,                 1.1009,              0.0098466,              0.0098466,              0.0098466
                    146,                 1.1225,                0.57091,                 1.0162,                0.97436,                0.66667,                 0.8277,                0.63197,                 1.1461,                0.49055,                 1.0993,              0.0098445,              0.0098445,              0.0098445
                    147,                 1.1269,                0.57464,                 1.0297,                      1,                0.63158,                0.81577,                0.62737,                 1.1897,                0.47832,                 1.1132,              0.0098423,              0.0098423,              0.0098423
                    148,                  1.125,                0.57198,                 1.0267,                0.97368,                0.64912,                0.81956,                0.62339,                 1.1754,                0.49147,                 1.1111,              0.0098402,              0.0098402,              0.0098402
                    149,                 1.1299,                0.57204,                 1.0221,                      1,                0.64912,                0.82455,                0.63741,                 1.1446,                0.47495,                 1.0862,               0.009838,               0.009838,               0.009838
                    150,                 1.1186,                0.56483,                   1.02,                0.97436,                0.66667,                0.82822,                0.62516,                  1.158,                0.47319,                  1.099,              0.0098358,              0.0098358,              0.0098358
                    151,                 1.1293,                0.57331,                 1.0233,                      1,                0.66667,                 0.8333,                0.63213,                 1.1678,                0.47922,                 1.1001,              0.0098336,              0.0098336,              0.0098336
                    152,                 1.1203,                0.56757,                 1.0241,                  0.975,                0.68421,                0.83814,                0.64131,                 1.1458,                0.46736,                 1.0936,              0.0098313,              0.0098313,              0.0098313
                    153,                 1.1128,                0.56104,                 1.0142,                      1,                0.64912,                0.82455,                0.64184,                 1.1327,                0.45075,                  1.081,              0.0098291,              0.0098291,              0.0098291
                    154,                 1.1058,                0.56301,                 1.0094,                      1,                0.64912,                0.82455,                0.62047,                 1.1711,                  0.491,                 1.0876,              0.0098268,              0.0098268,              0.0098268
                    155,                 1.0967,                0.55439,                 1.0091,                      1,                0.64912,                0.82455,                0.64191,                 1.1276,                0.46001,                 1.0721,              0.0098246,              0.0098246,              0.0098246
                    156,                 1.1269,                0.56544,                 1.0193,                      1,                0.64912,                0.82455,                0.65115,                  1.114,                0.47274,                 1.0688,              0.0098223,              0.0098223,              0.0098223
                    157,                 1.1198,                0.56254,                 1.0166,                0.97436,                0.66667,                0.82719,                0.61945,                 1.1708,                 0.4736,                 1.1076,                0.00982,                0.00982,                0.00982
