                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0675,                0.78195,                 1.8479,                   0.95,                0.55882,                0.76767,                0.53306,                 1.4197,                0.71447,                 2.6137,              0.0033125,              0.0033125,              0.0033125
                      2,                0.96051,                0.57351,                 1.6863,                0.96429,                0.63529,                0.80972,                0.55781,                 1.3892,                0.63024,                 2.6265,              0.0066458,              0.0066458,              0.0066458
                      3,                 1.0012,                0.59545,                 1.6661,                 0.9386,                0.62941,                0.80009,                 0.5486,                 1.4312,                0.72146,                 2.7578,              0.0099791,              0.0099791,              0.0099791
                      4,                 1.0462,                0.62909,                 1.6948,                 0.9823,                0.65294,                 0.8226,                0.56335,                 1.4287,                0.66566,                   2.57,              0.0099999,              0.0099999,              0.0099999
                      5,                  1.011,                0.59624,                 1.6845,                0.97321,                0.64118,                0.81515,                0.57887,                 1.3402,                0.66301,                 2.6843,              0.0099999,              0.0099999,              0.0099999
                      6,                0.98108,                0.57652,                 1.6572,                0.98182,                0.63529,                 0.8123,                0.55095,                 1.4189,                0.66706,                 2.7905,              0.0099999,              0.0099999,              0.0099999
                      7,                0.96195,                0.55267,                 1.6526,                0.95763,                0.66471,                 0.8217,                0.57171,                 1.3385,                0.68371,                 2.4971,              0.0099998,              0.0099998,              0.0099998
                      8,                0.94276,                0.54943,                  1.612,                0.95726,                0.65882,                 0.8209,                0.55603,                 1.4142,                0.67661,                 2.6286,              0.0099997,              0.0099997,              0.0099997
                      9,                0.93229,                0.53352,                 1.5907,                0.96094,                0.72353,                0.85306,                0.57899,                 1.3839,                0.63426,                 2.7477,              0.0099996,              0.0099996,              0.0099996
                     10,                0.93126,                0.52618,                 1.6032,                  0.975,                0.68824,                0.83934,                0.57741,                 1.3859,                 0.6378,                 2.6412,              0.0099995,              0.0099995,              0.0099995
                     11,                0.90893,                0.51395,                 1.5773,                 0.9661,                0.67059,                0.82543,                0.57798,                 1.3385,                0.64074,                 2.6293,              0.0099994,              0.0099994,              0.0099994
                     12,                0.89382,                 0.5077,                 1.5796,                0.96639,                0.67647,                0.83185,                0.58511,                  1.363,                0.60805,                 2.7182,              0.0099992,              0.0099992,              0.0099992
                     13,                 0.8901,                0.50953,                 1.5694,                0.95868,                0.68235,                0.83312,                0.56062,                 1.4017,                0.61724,                 2.8315,              0.0099991,              0.0099991,              0.0099991
                     14,                0.87225,                0.49039,                 1.5649,                 0.9913,                0.67059,                0.83294,                 0.5717,                 1.3597,                0.60793,                 2.8265,              0.0099989,              0.0099989,              0.0099989
                     15,                0.88306,                0.49675,                 1.5455,                   0.96,                0.70588,                0.84212,                 0.5692,                 1.3612,                0.59383,                 2.6101,              0.0099987,              0.0099987,              0.0099987
                     16,                0.86625,                0.49161,                 1.5489,                0.95238,                0.70588,                 0.8427,                0.58469,                 1.3273,                0.59124,                 2.6529,              0.0099985,              0.0099985,              0.0099985
                     17,                0.87028,                0.49352,                 1.5408,                0.96124,                0.72941,                0.85314,                0.58581,                  1.302,                0.58835,                 2.6531,              0.0099983,              0.0099983,              0.0099983
                     18,                0.86034,                0.49384,                 1.5325,                0.98291,                0.67647,                0.83541,                0.59343,                 1.3121,                0.60111,                 2.5486,              0.0099981,              0.0099981,              0.0099981
                     19,                 0.8705,                0.48644,                 1.5208,                0.96603,                0.66917,                0.82824,                0.57891,                 1.3794,                0.62089,                 2.7877,              0.0099978,              0.0099978,              0.0099978
                     20,                 0.8466,                0.48022,                 1.5273,                  0.975,                0.68824,                0.83863,                0.57431,                  1.324,                0.58611,                 2.6646,              0.0099976,              0.0099976,              0.0099976
                     21,                0.85857,                0.48386,                 1.5078,                 0.9685,                0.72353,                0.85587,                0.58354,                 1.3354,                0.60699,                 2.6433,              0.0099973,              0.0099973,              0.0099973
                     22,                0.84455,                0.47304,                 1.4857,                0.97674,                0.74118,                0.86261,                0.59181,                 1.3235,                0.59503,                 2.7459,               0.009997,               0.009997,               0.009997
                     23,                0.83304,                0.47175,                 1.4808,                0.95238,                0.70588,                0.84384,                0.59223,                 1.2944,                0.57959,                 2.7342,              0.0099967,              0.0099967,              0.0099967
                     24,                0.84651,                0.47386,                 1.4987,                0.95968,                    0.7,                 0.8412,                 0.5965,                 1.3381,                 0.6127,                 2.6076,              0.0099964,              0.0099964,              0.0099964
                     25,                  0.842,                0.47991,                 1.4858,                0.95833,                0.67647,                0.82894,                0.58228,                 1.3563,                0.62749,                 2.7453,               0.009996,               0.009996,               0.009996
                     26,                0.82701,                0.46469,                 1.4641,                0.96899,                0.73529,                0.86046,                0.60555,                 1.3094,                0.58436,                 2.7449,              0.0099957,              0.0099957,              0.0099957
                     27,                0.82766,                0.46696,                 1.4543,                0.97539,                0.69936,                0.84088,                0.59221,                 1.3531,                0.59781,                 2.7008,              0.0099953,              0.0099953,              0.0099953
                     28,                0.81925,                 0.4627,                 1.4678,                0.96825,                0.71765,                0.85204,                0.58663,                 1.3409,                0.59072,                  2.812,              0.0099949,              0.0099949,              0.0099949
                     29,                0.81438,                0.45888,                 1.4602,                0.96032,                0.71176,                0.84768,                0.59077,                 1.3514,                0.58433,                 2.7273,              0.0099945,              0.0099945,              0.0099945
                     30,                 0.8183,                0.45326,                 1.4472,                0.97541,                    0.7,                0.84455,                0.58907,                 1.3649,                0.60501,                 2.6925,              0.0099941,              0.0099941,              0.0099941
                     31,                 0.8158,                0.46503,                 1.4462,                0.96296,                0.76471,                0.87421,                0.59393,                 1.3218,                0.57763,                  2.763,              0.0099937,              0.0099937,              0.0099937
                     32,                0.80758,                0.45569,                 1.4501,                0.97674,                0.74118,                0.86528,                0.59555,                  1.349,                0.60671,                 2.8888,              0.0099932,              0.0099932,              0.0099932
                     33,                   0.82,                0.46305,                 1.4268,                  0.975,                0.68824,                0.83995,                0.57114,                 1.3517,                0.61307,                 2.7168,              0.0099928,              0.0099928,              0.0099928
                     34,                0.81712,                0.45905,                 1.4264,                0.96748,                    0.7,                0.84119,                0.58504,                 1.3179,                0.60521,                 2.6614,              0.0099923,              0.0099923,              0.0099923
                     35,                 0.8084,                0.46111,                 1.4079,                0.96063,                0.71765,                0.85068,                0.58597,                 1.3445,                0.58588,                 2.7579,              0.0099918,              0.0099918,              0.0099918
                     36,                0.79132,                0.45097,                 1.4188,                0.96241,                0.75294,                0.86979,                0.58036,                 1.3552,                0.58488,                 2.7181,              0.0099913,              0.0099913,              0.0099913
                     37,                 0.7904,                0.44632,                  1.403,                0.99187,                0.71765,                0.85746,                 0.5923,                 1.3361,                0.57895,                 2.7075,              0.0099908,              0.0099908,              0.0099908
                     38,                0.78944,                0.45138,                 1.4085,                0.95082,                0.68235,                0.83178,                0.58911,                 1.3248,                0.58511,                 2.7268,              0.0099902,              0.0099902,              0.0099902
                     39,                0.79203,                0.45529,                 1.3941,                0.95276,                0.71176,                0.84721,                0.58103,                 1.3372,                0.60366,                 2.7847,              0.0099897,              0.0099897,              0.0099897
                     40,                0.78931,                0.44631,                 1.4021,                0.96825,                0.71765,                0.85357,                0.58902,                 1.3332,                0.55361,                 2.7904,              0.0099891,              0.0099891,              0.0099891
                     41,                0.78214,                0.44808,                 1.3952,                0.92265,                0.71765,                0.84478,                0.58245,                 1.3717,                0.59432,                 2.7256,              0.0099885,              0.0099885,              0.0099885
                     42,                0.78821,                0.44936,                 1.3874,                0.97712,                    0.7,                0.84538,                 0.5888,                 1.3062,                0.57207,                 2.6402,              0.0099879,              0.0099879,              0.0099879
                     43,                0.77919,                0.44504,                 1.3788,                0.97656,                0.73529,                0.86338,                0.58601,                 1.3592,                0.60993,                 2.8565,              0.0099873,              0.0099873,              0.0099873
                     44,                0.77789,                0.44051,                 1.3709,                0.95522,                0.75294,                0.86823,                0.60302,                 1.3389,                 0.5962,                  2.746,              0.0099867,              0.0099867,              0.0099867
                     45,                0.77499,                0.43923,                 1.3916,                0.98438,                0.74118,                0.86756,                0.58603,                 1.3507,                0.59508,                 2.8159,              0.0099861,              0.0099861,              0.0099861
                     46,                0.77509,                0.43954,                 1.3498,                0.96183,                0.74118,                0.86491,                0.59847,                 1.3187,                0.56161,                 2.7419,              0.0099854,              0.0099854,              0.0099854
                     47,                0.76647,                 0.4412,                 1.3727,                 0.9918,                0.71176,                0.85421,                0.58685,                 1.3441,                0.59795,                 2.7232,              0.0099847,              0.0099847,              0.0099847
                     48,                0.77357,                0.43646,                 1.3604,                0.97638,                0.72941,                0.85982,                0.59223,                 1.3176,                0.55972,                 2.7613,              0.0099841,              0.0099841,              0.0099841
                     49,                0.75711,                0.43008,                 1.3539,                0.97674,                0.74118,                0.86653,                0.58973,                 1.3453,                0.57026,                 2.8135,              0.0099834,              0.0099834,              0.0099834
