                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                 1.4884,                0.95664,                 1.3987,                0.96243,                 0.6568,                0.81682,                0.57482,                  1.381,                0.83302,                 1.3482,              0.0019802,              0.0019802,              0.0019802
                     54,                 1.4334,                0.92674,                 1.3561,                0.97429,                0.67258,                0.82937,                0.59175,                 1.3034,                0.79468,                 1.2695,              0.0019794,              0.0019794,              0.0019794
                     55,                 1.3663,                 0.8959,                 1.3277,                0.97101,                0.66075,                  0.823,                0.59892,                 1.3157,                0.81973,                 1.2784,              0.0019786,              0.0019786,              0.0019786
                     56,                 1.3921,                0.89129,                 1.3313,                0.97281,                0.63511,                0.80917,                0.57818,                 1.3198,                0.79917,                  1.244,              0.0019778,              0.0019778,              0.0019778
                     57,                 1.3751,                0.87544,                 1.3171,                0.94444,                0.70414,                0.83815,                0.58798,                 1.3243,                0.78277,                 1.2788,               0.001977,               0.001977,               0.001977
                     58,                 1.3734,                0.87589,                 1.3277,                0.99074,                0.63314,                0.81428,                0.58584,                 1.3183,                0.79594,                 1.2729,              0.0019762,              0.0019762,              0.0019762
                     59,                 1.3757,                 0.8771,                 1.3182,                0.97695,                0.66864,                0.82808,                 0.5954,                 1.2986,                0.78108,                 1.2671,              0.0019753,              0.0019753,              0.0019753
                     60,                 1.4035,                0.88317,                 1.3244,                0.95263,                  0.714,                0.84645,                0.59278,                 1.3282,                0.80088,                 1.2662,              0.0019744,              0.0019744,              0.0019744
                     61,                 1.3929,                0.88235,                  1.327,                 0.9558,                0.68245,                 0.8306,                0.58994,                 1.3322,                0.79031,                 1.2829,              0.0019735,              0.0019735,              0.0019735
                     62,                 1.3738,                0.87811,                 1.3145,                0.95312,                0.72189,                0.84783,                0.58555,                 1.3128,                0.78944,                  1.278,              0.0019726,              0.0019726,              0.0019726
                     63,                 1.4004,                0.88694,                 1.3228,                0.96875,                0.67258,                0.82887,                0.60282,                  1.335,                0.81765,                 1.2723,              0.0019717,              0.0019717,              0.0019717
                     64,                 1.3729,                0.86557,                 1.3088,                0.94602,                0.72584,                0.85057,                0.60404,                 1.3164,                0.78412,                 1.2655,              0.0019708,              0.0019708,              0.0019708
                     65,                 1.3559,                0.85944,                 1.3008,                 0.9555,                0.71992,                0.84924,                0.59836,                 1.3031,                0.76853,                  1.245,              0.0019699,              0.0019699,              0.0019699
                     66,                 1.3447,                0.86703,                 1.2952,                0.92424,                0.72189,                0.83851,                0.56828,                 1.3639,                0.86348,                 1.2988,              0.0019689,              0.0019689,              0.0019689
                     67,                 1.3564,                0.85769,                 1.2903,                0.96389,                0.68442,                0.83426,                0.58106,                 1.3469,                0.77925,                 1.2648,              0.0019679,              0.0019679,              0.0019679
                     68,                 1.3325,                0.84078,                 1.2802,                   0.98,                0.67653,                0.83299,                0.58329,                 1.3432,                0.74446,                 1.2542,              0.0019669,              0.0019669,              0.0019669
                     69,                 1.3625,                0.84007,                 1.2885,                0.93095,                 0.7712,                0.87173,                0.58381,                  1.385,                0.78166,                 1.2754,              0.0019659,              0.0019659,              0.0019659
                     70,                 1.3404,                0.82409,                 1.2778,                0.96632,                 0.7357,                0.86046,                0.61993,                 1.2835,                0.74855,                 1.2276,              0.0019649,              0.0019649,              0.0019649
                     71,                 1.3415,                 0.8244,                 1.2829,                0.96438,                0.74753,                0.86666,                0.62173,                 1.2607,                0.73445,                  1.228,              0.0019639,              0.0019639,              0.0019639
                     72,                 1.3671,                0.85634,                  1.296,                 0.9734,                0.72189,                 0.8552,                0.61319,                 1.2619,                0.73809,                 1.2296,              0.0019628,              0.0019628,              0.0019628
                     73,                 1.3605,                0.82814,                  1.291,                0.97838,                  0.714,                0.85173,                0.62404,                 1.2455,                 0.7432,                 1.2112,              0.0019618,              0.0019618,              0.0019618
                     74,                 1.3475,                0.82537,                 1.2789,                 0.9782,                0.70809,                0.84866,                  0.623,                 1.2513,                0.71328,                 1.2196,              0.0019607,              0.0019607,              0.0019607
                     75,                 1.3147,                0.82689,                 1.2775,                0.96791,                  0.714,                0.84947,                0.60939,                 1.2644,                0.73794,                 1.2128,              0.0019596,              0.0019596,              0.0019596
                     76,                 1.3137,                0.82596,                 1.2707,                0.99112,                0.66075,                0.82825,                 0.5943,                 1.2834,                0.77448,                 1.2382,              0.0019585,              0.0019585,              0.0019585
                     77,                 1.3479,                0.85155,                 1.2905,                0.95887,                 0.7357,                0.85797,                0.60392,                 1.3001,                0.79416,                 1.2344,              0.0019574,              0.0019574,              0.0019574
                     78,                 1.3277,                0.84748,                 1.2743,                 0.9712,                0.73176,                0.86019,                0.62382,                 1.2314,                0.71102,                 1.1981,              0.0019562,              0.0019562,              0.0019562
                     79,                 1.3355,                0.83009,                 1.2814,                0.94203,                0.76923,                0.87102,                0.62641,                 1.2635,                 0.7403,                  1.222,              0.0019551,              0.0019551,              0.0019551
                     80,                 1.3225,                0.82127,                 1.2658,                0.96623,                0.73373,                0.85866,                0.62241,                 1.2517,                0.72309,                 1.2034,              0.0019539,              0.0019539,              0.0019539
                     81,                 1.2992,                0.81282,                 1.2569,                0.96825,                0.72189,                0.85387,                0.62318,                 1.2619,                0.70954,                 1.1999,              0.0019527,              0.0019527,              0.0019527
                     82,                 1.2966,                 0.8001,                 1.2564,                0.97253,                0.69822,                0.84217,                 0.6222,                 1.2227,                0.69536,                 1.1982,              0.0019515,              0.0019515,              0.0019515
                     83,                 1.2877,                0.78878,                 1.2491,                0.98799,                0.64892,                0.82129,                 0.6084,                 1.2363,                0.75501,                 1.2013,              0.0019503,              0.0019503,              0.0019503
                     84,                 1.3151,                0.81576,                 1.2657,                0.95674,                0.74162,                0.86128,                0.60275,                 1.3425,                0.75224,                 1.2348,              0.0019491,              0.0019491,              0.0019491
                     85,                 1.2987,                0.79597,                 1.2489,                0.97507,                0.69428,                0.83992,                0.58493,                 1.3516,                0.73747,                 1.2282,              0.0019479,              0.0019479,              0.0019479
                     86,                 1.2978,                0.80497,                  1.253,                0.96203,                0.74951,                0.86682,                0.61487,                 1.2664,                0.71825,                 1.2103,              0.0019466,              0.0019466,              0.0019466
                     87,                 1.3193,                0.83204,                 1.2625,                 0.9805,                0.69428,                0.84291,                0.60822,                 1.2686,                0.75059,                 1.2204,              0.0019454,              0.0019454,              0.0019454
                     88,                 1.3326,                0.82007,                 1.2622,                 0.9403,                0.74556,                0.85757,                0.59977,                  1.287,                0.77117,                 1.2345,              0.0019441,              0.0019441,              0.0019441
                     89,                 1.2943,                0.80647,                 1.2481,                0.97319,                0.71598,                0.85132,                0.61262,                 1.2598,                0.71148,                 1.1979,              0.0019428,              0.0019428,              0.0019428
                     90,                 1.2716,                0.78624,                 1.2369,                0.98361,                0.71006,                0.85135,                0.62417,                 1.2655,                0.70715,                 1.2123,              0.0019415,              0.0019415,              0.0019415
                     91,                 1.3188,                0.80636,                 1.2592,                0.96183,                0.74556,                0.86461,                0.62758,                 1.2097,                0.71369,                 1.1831,              0.0019401,              0.0019401,              0.0019401
                     92,                 1.2898,                0.80263,                 1.2473,                0.95122,                0.76923,                0.87386,                0.60549,                 1.3451,                0.70827,                  1.258,              0.0019388,              0.0019388,              0.0019388
                     93,                 1.2891,                0.79587,                 1.2449,                 0.9532,                0.76331,                0.87237,                0.63065,                 1.2045,                0.74389,                 1.1854,              0.0019375,              0.0019375,              0.0019375
                     94,                 1.2654,                0.78097,                  1.236,                0.94568,                0.75542,                0.86537,                0.62367,                 1.2321,                0.69415,                 1.1968,              0.0019361,              0.0019361,              0.0019361
                     95,                 1.2473,                0.76684,                 1.2186,                0.97878,                0.72781,                0.85973,                0.62495,                 1.2165,                0.70356,                 1.1882,              0.0019347,              0.0019347,              0.0019347
                     96,                 1.3265,                0.83917,                 1.2635,                0.96316,                0.72189,                0.85403,                 0.5732,                 1.3415,                0.83467,                 1.2355,              0.0019333,              0.0019333,              0.0019333
                     97,                 1.2915,                0.80835,                 1.2468,                0.97172,                0.74556,                0.86691,                0.61212,                 1.2628,                0.69042,                 1.1964,              0.0019319,              0.0019319,              0.0019319
                     98,                 1.2824,                0.78885,                 1.2393,                0.97368,                0.72978,                0.86002,                0.61142,                   1.28,                0.69744,                 1.2074,              0.0019305,              0.0019305,              0.0019305
                     99,                 1.2315,                0.75449,                 1.2125,                0.97333,                0.71992,                0.85481,                0.62488,                 1.2301,                0.69067,                  1.193,               0.001929,               0.001929,               0.001929
                    100,                 1.2656,                0.76852,                 1.2236,                0.96834,                0.72387,                0.85523,                0.61397,                 1.2775,                0.69856,                 1.1954,              0.0019276,              0.0019276,              0.0019276
                    101,                 1.3135,                0.78815,                 1.2448,                0.96533,                  0.714,                0.84899,                0.60481,                 1.3139,                0.76512,                  1.227,              0.0019261,              0.0019261,              0.0019261
                    102,                 1.2981,                0.78534,                 1.2388,                0.95652,                0.73767,                0.85618,                0.61429,                 1.2531,                0.72085,                 1.2029,              0.0019246,              0.0019246,              0.0019246
                    103,                 1.2662,                0.76503,                 1.2266,                0.95037,                0.75542,                0.86762,                0.59804,                 1.3357,                0.73661,                 1.2114,              0.0019231,              0.0019231,              0.0019231
                    104,                 1.2673,                0.76535,                 1.2249,                0.96947,                0.75148,                0.87005,                0.63912,                 1.1879,                 0.6622,                 1.1739,              0.0019216,              0.0019216,              0.0019216
                    105,                 1.2648,                0.76469,                 1.2222,                0.94903,                 0.7712,                0.87633,                0.64265,                 1.2215,                0.69425,                 1.1842,              0.0019201,              0.0019201,              0.0019201
                    106,                 1.2478,                0.75527,                 1.2104,                0.96392,                0.73767,                0.85881,                0.63471,                 1.2179,                0.66926,                 1.1874,              0.0019186,              0.0019186,              0.0019186
                    107,                 1.2111,                0.73351,                 1.2023,                0.97727,                0.76331,                0.87637,                0.61538,                  1.302,                0.69982,                 1.2123,               0.001917,               0.001917,               0.001917
                    108,                 1.2777,                0.77597,                 1.2312,                0.96419,                0.74359,                0.86409,                0.62638,                 1.2067,                0.70676,                 1.1697,              0.0019155,              0.0019155,              0.0019155
                    109,                  1.257,                0.76568,                 1.2196,                0.96588,                0.72584,                0.85458,                0.63132,                 1.2503,                0.66936,                 1.2063,              0.0019139,              0.0019139,              0.0019139
                    110,                 1.2463,                 0.7473,                 1.2134,                0.97037,                0.77515,                0.88148,                0.64065,                 1.2392,                0.69615,                 1.1911,              0.0019123,              0.0019123,              0.0019123
                    111,                 1.2619,                0.74966,                 1.2203,                0.94724,                0.77909,                0.87934,                0.62349,                 1.2864,                0.70464,                 1.2126,              0.0019107,              0.0019107,              0.0019107
                    112,                 1.2632,                0.75316,                 1.2203,                0.96373,                0.73373,                0.85882,                0.62786,                 1.2372,                0.70619,                 1.1891,              0.0019091,              0.0019091,              0.0019091
                    113,                 1.2418,                0.74266,                 1.2155,                0.96641,                0.73767,                0.86149,                0.64282,                 1.1863,                 0.6641,                 1.1641,              0.0019074,              0.0019074,              0.0019074
                    114,                 1.2611,                0.75156,                 1.2176,                0.99143,                0.68442,                0.84007,                0.59308,                 1.3021,                0.70176,                 1.1896,              0.0019058,              0.0019058,              0.0019058
                    115,                 1.2392,                0.73627,                 1.2089,                0.97382,                0.73373,                0.86197,                0.63039,                 1.1995,                0.66086,                 1.1603,              0.0019041,              0.0019041,              0.0019041
                    116,                   1.26,                0.74436,                 1.2159,                0.97194,                0.75148,                0.86987,                0.63912,                 1.1945,                0.65344,                 1.1541,              0.0019024,              0.0019024,              0.0019024
