                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     42,                0.75309,                0.77635,                0.55994,                0.87822,                0.98616,                0.98101,                0.98634,                0.76747,                0.98071,                0.97309,                0.98299,                0.74253,                0.66197,                0.65302,                0.48157,                0.83792,              0.0012939,              0.0012939,              0.0012939
                     43,                0.82559,                0.82868,                0.58351,                0.94905,                0.99367,                0.99367,                0.99244,                0.75368,                0.98734,                0.98734,                0.98829,                0.61066,                0.67253,                0.69485,                0.49673,                0.85023,              0.0012873,              0.0012873,              0.0012873
                     44,                0.77755,                0.80287,                0.56263,                0.88982,                0.98684,                0.96835,                0.97835,                0.79077,                0.98684,                0.96835,                0.97269,                0.68219,                0.79848,                0.82041,                0.54769,                0.85509,              0.0012806,              0.0012806,              0.0012806
                     45,                0.79185,                0.78344,                0.56454,                0.88558,                0.98125,                0.98734,                0.98863,                 0.7781,                0.96875,                0.97468,                0.97562,                0.68884,                0.68124,                 0.7643,                0.54935,                0.83325,              0.0012737,              0.0012737,              0.0012737
                     46,                0.86117,                0.84009,                0.63368,                0.95916,                 0.9875,                0.99367,                0.99341,                0.76313,                  0.975,                0.98101,                0.98428,                0.62517,                0.71158,                0.72515,                0.52758,                0.83206,              0.0012667,              0.0012667,              0.0012667
                     47,                0.77316,                0.76587,                0.57048,                0.87778,                0.98125,                0.98734,                0.98679,                0.73586,                0.98552,                0.98734,                0.98749,                0.63011,                0.75371,                 0.6647,                0.54162,                0.83231,              0.0012595,              0.0012595,              0.0012595
                     48,                0.78706,                 0.7917,                0.56606,                0.87868,                0.98734,                0.73734,                0.86697,                0.67637,                0.98101,                0.73101,                0.86391,                0.53132,                0.66415,                0.81096,                0.49805,                0.82684,              0.0012522,              0.0012522,              0.0012522
                     49,                0.75204,                0.78393,                0.56846,                0.88719,                0.90261,                0.98101,                0.97879,                0.73786,                0.90261,                0.98101,                0.97879,                0.63437,                 0.7234,                0.69974,                0.65519,                 0.8422,              0.0012448,              0.0012448,              0.0012448
                     50,                0.80493,                0.79102,                0.57748,                0.87784,                0.98765,                      1,                0.99481,                0.70955,                0.97531,                0.98734,                0.98915,                0.60765,                0.74916,                0.82392,                0.53675,                0.83959,              0.0012373,              0.0012373,              0.0012373
                     51,                0.74535,                0.81505,                0.66459,                0.88532,                0.99375,                      1,                0.99494,                0.77054,                0.98125,                0.98734,                0.98501,                0.68777,                0.67978,                0.65633,                0.47373,                0.83212,              0.0012296,              0.0012296,              0.0012296
                     52,                0.79559,                 0.7759,                0.57278,                0.88595,                0.98101,                0.98101,                0.98505,                0.72845,                0.97468,                0.97468,                0.97902,                0.64838,                0.79539,                0.65205,                0.53025,                 0.8561,              0.0012218,              0.0012218,              0.0012218
                     53,                0.75897,                0.73749,                0.53181,                0.87714,                0.97468,                0.97468,                0.97851,                0.74061,                0.97468,                0.97468,                0.97851,                0.83202,                0.65385,                0.69361,                0.49279,                0.84108,              0.0012139,              0.0012139,              0.0012139
                     54,                0.79918,                0.79005,                0.55034,                0.87993,                0.99367,                0.99367,                0.99384,                0.69388,                0.98101,                0.98101,                0.98334,                0.68508,                0.74738,                0.69067,                0.50834,                0.85994,              0.0012059,              0.0012059,              0.0012059
                     55,                0.78858,                0.76143,                0.54965,                0.88759,                0.90364,                0.94262,                0.97956,                0.79959,                0.90364,                0.94262,                0.97956,                0.71233,                0.60955,                0.70602,                 0.4615,                0.82067,              0.0011977,              0.0011977,              0.0011977
                     56,                0.73736,                0.77212,                0.51869,                0.87082,                0.98684,                0.96835,                0.97979,                0.80726,                0.98684,                0.96835,                0.97979,                0.69718,                0.69009,                0.70082,                0.54076,                0.84306,              0.0011894,              0.0011894,              0.0011894
                     57,                0.75608,                0.71818,                0.51667,                0.87558,                0.98667,                0.96203,                0.97781,                0.84831,                0.98667,                0.96203,                0.97781,                0.68361,                 0.6229,                0.70019,                0.49789,                0.83449,               0.001181,               0.001181,               0.001181
                     58,                0.70933,                0.73411,                0.55622,                0.87667,                0.98734,                0.98734,                0.98902,                0.78283,                0.98101,                0.98101,                0.98539,                0.69089,                0.76817,                0.65938,                0.49143,                0.83513,              0.0011725,              0.0011725,              0.0011725
                     59,                0.72938,                0.75974,                0.54036,                0.86206,                  0.975,                0.98101,                0.98628,                0.85996,                  0.975,                0.98101,                0.98628,                0.74653,                  0.618,                 0.6447,                0.47819,                0.82567,              0.0011639,              0.0011639,              0.0011639
                     60,                0.72919,                0.74769,                0.52177,                0.87007,                0.96951,                0.98734,                0.98626,                0.77508,                0.96951,                0.98734,                0.98626,                0.67583,                0.61845,                0.76461,                 0.4481,                0.82899,              0.0011552,              0.0011552,              0.0011552
                     61,                0.74748,                0.73907,                0.50476,                0.86403,                0.98107,                0.98264,                0.99012,                0.71502,                0.98107,                0.98264,                0.99012,                0.62509,                0.72765,                0.65046,                0.48935,                0.84738,              0.0011464,              0.0011464,              0.0011464
                     62,                0.72613,                0.73831,                0.53598,                0.86302,                0.98077,                0.97468,                0.98163,                0.84765,                0.97436,                0.96835,                0.97803,                0.71225,                0.64729,                 1.2156,                0.47281,                0.84678,              0.0011374,              0.0011374,              0.0011374
                     63,                 0.7163,                0.73668,                0.49599,                 0.8616,                0.98734,                0.98734,                0.99065,                0.83957,                0.98734,                0.98734,                0.99065,                0.68345,                0.76402,                0.70513,                0.48659,                0.84059,              0.0011284,              0.0011284,              0.0011284
                     64,                0.72768,                0.74977,                0.52752,                0.87615,                0.97561,                0.99367,                0.98849,                0.81028,                0.96951,                0.98734,                0.98313,                0.70596,                0.67457,                0.68723,                0.53445,                0.84394,              0.0011192,              0.0011192,              0.0011192
                     65,                0.71682,                 0.7167,                 0.5405,                0.87131,                0.98148,                0.99367,                0.98977,                0.82126,                0.97531,                0.98734,                0.98282,                  0.742,                0.72929,                0.69786,                0.50471,                0.84186,                0.00111,                0.00111,                0.00111
