                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                0.97476,                0.53588,                 1.9933,                      1,                0.70175,                0.85085,                 0.6724,                0.97576,                0.43573,                 2.5839,              0.0099672,              0.0099672,              0.0099672
                     69,                0.96857,                0.52959,                 1.9964,                      1,                0.69803,                 0.8473,                0.66763,                 1.0064,                0.43975,                 2.5571,              0.0099662,              0.0099662,              0.0099662
                     70,                0.98909,                 0.5433,                 2.0017,                      1,                0.70175,                0.85085,                0.68275,                0.98576,                0.41754,                 2.5297,              0.0099652,              0.0099652,              0.0099652
                     71,                0.97135,                0.52887,                  1.993,                      1,                 0.7193,                0.85964,                0.66483,                 1.0466,                0.45482,                 2.5824,              0.0099641,              0.0099641,              0.0099641
                     72,                0.96554,                0.53082,                  1.972,                      1,                0.70175,                0.85085,                0.67966,                 1.0021,                0.42766,                 2.6259,              0.0099631,              0.0099631,              0.0099631
                     73,                0.97478,                0.53583,                 1.9658,                      1,                0.70175,                0.85085,                0.68255,                0.96025,                0.44174,                 2.5336,               0.009962,               0.009962,               0.009962
                     74,                0.96626,                0.52831,                  2.002,                      1,                0.70175,                0.85085,                0.67662,                0.94745,                0.39775,                 2.5507,               0.009961,               0.009961,               0.009961
                     75,                 0.9761,                0.53102,                  1.971,                      1,                0.70175,                0.85085,                0.65837,                 1.0515,                0.44676,                 2.6671,              0.0099599,              0.0099599,              0.0099599
                     76,                0.96826,                0.52611,                 1.9807,                      1,                 0.7193,                0.85964,                0.69556,                0.98441,                0.40635,                 2.5844,              0.0099588,              0.0099588,              0.0099588
                     77,                0.94095,                0.51054,                  1.968,                      1,                0.70175,                0.85085,                0.66572,                 1.0327,                0.41346,                 2.6429,              0.0099577,              0.0099577,              0.0099577
                     78,                0.96208,                0.51877,                 1.9667,                      1,                0.68421,                0.84207,                0.67185,                0.98251,                0.43012,                 2.5195,              0.0099565,              0.0099565,              0.0099565
                     79,                0.94291,                0.51019,                 1.9615,                      1,                0.66667,                 0.8333,                0.68129,                0.97768,                0.41205,                  2.635,              0.0099554,              0.0099554,              0.0099554
