                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                 0.7343,                0.69179,                0.52874,                 0.8714,                      1,                      1,                  0.995,                0.80558,                      1,                      1,                  0.995,                0.84284,                 0.7378,                0.83502,                0.48747,                0.85346,              0.0019305,              0.0019305,              0.0019305
                     27,                0.76271,                0.69369,                0.53239,                0.87942,                      1,                      1,                  0.995,                0.83086,                      1,                      1,                  0.995,                0.80638,                0.71958,                0.84032,                0.46737,                0.86033,              0.0019246,              0.0019246,              0.0019246
                     28,                0.84246,                0.70448,                0.56904,                0.88929,                0.96331,                0.97872,                0.98681,                0.79221,                0.96331,                0.97872,                0.98681,                0.75459,                0.80504,                0.82829,                0.58506,                0.87579,              0.0019186,              0.0019186,              0.0019186
                     29,                0.82638,                0.70302,                0.56604,                0.88307,                0.97778,                0.93617,                0.96628,                0.77632,                0.95556,                0.91489,                 0.9515,                0.73291,                0.83298,                0.93685,                0.52499,                0.87892,              0.0019123,              0.0019123,              0.0019123
                     30,                0.76613,                0.69851,                0.52573,                0.87423,                      1,                0.95745,                 0.9785,                0.80989,                      1,                0.95745,                 0.9785,                 0.8222,                0.75616,                  0.753,                0.47532,                0.86098,              0.0019058,              0.0019058,              0.0019058
                     31,                0.76732,                0.71074,                0.52877,                0.87557,                      1,                0.95745,                 0.9785,                0.80589,                      1,                0.95745,                 0.9785,                0.79493,                0.77248,                0.71706,                0.46953,                0.85159,               0.001899,               0.001899,               0.001899
                     32,                0.74615,                0.66535,                0.52284,                 0.8849,                0.97778,                0.93617,                0.96672,                0.81332,                0.97778,                0.93617,                0.96672,                0.75921,                0.73984,                0.78144,                0.48274,                0.84692,              0.0018921,              0.0018921,              0.0018921
                     33,                0.72886,                0.70684,                 0.4984,                0.86028,                      1,                0.97872,                 0.9891,                0.79323,                      1,                0.97872,                 0.9891,                0.76305,                0.82505,                0.78526,                0.49997,                0.85692,              0.0018849,              0.0018849,              0.0018849
                     34,                 0.7527,                0.73209,                0.51229,                0.86046,                0.96373,                0.95745,                0.97707,                0.81008,                0.96373,                0.95745,                0.97707,                0.77178,                0.72015,                0.75081,                0.46743,                0.85156,              0.0018775,              0.0018775,              0.0018775
                     35,                0.70628,                0.69776,                0.48042,                  0.869,                0.97826,                0.95745,                0.97799,                0.83947,                0.97826,                0.95745,                0.97799,                0.76267,                 0.6886,                0.76623,                0.48747,                0.85799,              0.0018699,              0.0018699,              0.0018699
                     36,                0.70277,                0.67354,                0.47876,                0.85768,                      1,                0.97872,                 0.9891,                0.81072,                      1,                0.97872,                 0.9891,                0.75501,                0.85047,                0.68643,                0.50261,                0.86023,              0.0018621,              0.0018621,              0.0018621
                     37,                0.70653,                0.65805,                0.47702,                0.86841,                      1,                0.97872,                 0.9891,                0.83143,                      1,                0.97872,                 0.9891,                0.77852,                0.72958,                0.67956,                0.41734,                0.86193,              0.0018541,              0.0018541,              0.0018541
                     38,                0.68249,                0.68565,                0.45602,                0.86752,                      1,                      1,                  0.995,                 0.8498,                      1,                      1,                  0.995,                0.79509,                0.63989,                0.67322,                0.41394,                 0.8531,              0.0018459,              0.0018459,              0.0018459
                     39,                 0.6481,                0.66816,                0.44261,                0.84612,                0.95833,                0.97872,                0.98685,                0.83879,                0.95833,                0.97872,                0.98685,                0.80436,                0.63267,                0.69409,                0.46678,                0.84708,              0.0018374,              0.0018374,              0.0018374
                     40,                0.66965,                0.65457,                0.45206,                0.84995,                0.95918,                      1,                0.99376,                0.87189,                0.95918,                      1,                0.99376,                 0.8002,                0.64263,                0.69601,                0.42938,                0.85881,              0.0018288,              0.0018288,              0.0018288
                     41,                0.66331,                0.63578,                0.44688,                0.86159,                0.97885,                0.95745,                0.98809,                0.82964,                0.97885,                0.95745,                0.98809,                0.76358,                0.68019,                0.65986,                0.44699,                0.85148,                0.00182,                0.00182,                0.00182
                     42,                   0.69,                0.67927,                0.46688,                 0.8568,                0.97917,                      1,                  0.995,                0.81083,                0.97917,                      1,                  0.995,                0.79204,                0.75597,                0.78932,                0.46894,                0.86081,              0.0018109,              0.0018109,              0.0018109
                     43,                0.68043,                0.66017,                0.46418,                0.85644,                      1,                0.97264,                 0.9888,                0.85895,                      1,                0.97264,                 0.9888,                0.80616,                0.62868,                0.75013,                0.42266,                0.85632,              0.0018017,              0.0018017,              0.0018017
                     44,                0.65227,                0.66629,                0.44623,                0.85304,                0.97917,                      1,                0.99333,                0.84331,                0.97917,                      1,                0.99333,                0.77089,                0.66688,                0.73835,                0.45549,                0.85332,              0.0017923,              0.0017923,              0.0017923
                     45,                0.69324,                0.65082,                0.45694,                0.86534,                0.97872,                0.97872,                0.98518,                0.83525,                0.97872,                0.97872,                0.98518,                0.78314,                0.66703,                0.74787,                0.46101,                0.85485,              0.0017826,              0.0017826,              0.0017826
                     46,                0.67603,                0.65104,                0.44673,                0.85822,                0.97462,                      1,                0.99333,                 0.8546,                0.97462,                      1,                0.99333,                 0.7936,                0.66149,                0.79751,                0.43526,                0.86412,              0.0017728,              0.0017728,              0.0017728
                     47,                0.67222,                0.65042,                0.44131,                0.85522,                      1,                      1,                  0.995,                0.86047,                      1,                      1,                  0.995,                 0.7911,                0.65165,                0.76541,                0.39644,                0.85335,              0.0017628,              0.0017628,              0.0017628
                     48,                0.65496,                0.67877,                0.46336,                0.85636,                      1,                      1,                  0.995,                0.87388,                      1,                      1,                  0.995,                0.79001,                0.59546,                0.75579,                0.38191,                0.84857,              0.0017526,              0.0017526,              0.0017526
                     49,                0.61267,                  0.633,                0.42661,                0.84346,                      1,                0.97477,                 0.9888,                0.85826,                      1,                0.97477,                 0.9888,                 0.7681,                0.67668,                0.75099,                0.42003,                 0.8473,              0.0017422,              0.0017422,              0.0017422
                     50,                0.61386,                0.62343,                 0.4244,                 0.8404,                      1,                      1,                  0.995,                0.84676,                      1,                      1,                  0.995,                0.77965,                  0.684,                0.66455,                0.43889,                0.85109,              0.0017317,              0.0017317,              0.0017317
                     51,                0.60808,                0.62929,                0.41163,                0.84324,                      1,                      1,                  0.995,                0.85669,                      1,                      1,                  0.995,                0.79295,                 0.6238,                0.67666,                0.38216,                0.86375,              0.0017209,              0.0017209,              0.0017209
                     52,                 0.6319,                0.65457,                 0.4199,                 0.8472,                      1,                0.95745,                 0.9785,                0.86458,                      1,                0.95745,                 0.9785,                0.83353,                0.58567,                0.71463,                0.37314,                0.85984,                0.00171,                0.00171,                0.00171
                     53,                0.64635,                0.65034,                0.42155,                0.84658,                      1,                0.97413,                 0.9888,                 0.8583,                      1,                0.97413,                 0.9888,                 0.8104,                0.65658,                0.68247,                0.39583,                0.85145,               0.001699,               0.001699,               0.001699
                     54,                0.63017,                0.63921,                0.42677,                0.84927,                0.97872,                0.97872,                0.98795,                0.83771,                0.97872,                0.97872,                0.98795,                0.83912,                0.66789,                 0.6635,                0.43223,                0.84395,              0.0016877,              0.0016877,              0.0016877
                     55,                 0.6108,                0.62471,                 0.4146,                 0.8475,                0.97917,                      1,                0.99417,                0.86123,                0.97917,                      1,                0.99417,                0.85866,                0.64232,                0.67964,                 0.3934,                0.84127,              0.0016763,              0.0016763,              0.0016763
                     56,                0.61008,                0.63862,                  0.422,                0.84422,                      1,                      1,                  0.995,                0.87436,                      1,                      1,                  0.995,                0.81517,                0.62736,                0.70201,                0.36954,                0.84066,              0.0016647,              0.0016647,              0.0016647
                     57,                0.60535,                0.61385,                0.41227,                0.84513,                      1,                0.97872,                 0.9891,                0.86005,                      1,                0.97872,                 0.9891,                0.79917,                0.67993,                0.78687,                 0.3948,                  0.852,               0.001653,               0.001653,               0.001653
                     58,                0.62441,                0.63586,                0.41255,                0.84794,                      1,                      1,                  0.995,                0.87194,                      1,                      1,                  0.995,                0.77922,                0.63396,                0.69997,                0.38764,                0.85241,               0.001641,               0.001641,               0.001641
                     59,                 0.6034,                 0.6255,                0.40328,                0.85317,                      1,                0.97872,                 0.9891,                0.83469,                      1,                0.97872,                 0.9891,                0.77643,                0.69882,                0.76159,                0.40544,                0.84993,               0.001629,               0.001629,               0.001629
                     60,                0.63859,                0.66183,                0.45677,                0.85491,                      1,                0.95745,                 0.9785,                0.83923,                      1,                0.95745,                 0.9785,                0.76669,                0.57997,                0.70155,                0.41455,                0.84271,              0.0016168,              0.0016168,              0.0016168
