                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.56175,                 0.3578,                 1.4015,                 0.9845,                 0.9845,                 0.9897,                0.78663,                0.85557,                0.39486,                  1.993,              0.0018621,              0.0018621,              0.0018621
                     37,                0.54214,                0.34727,                 1.3618,                0.96919,                0.97542,                0.98597,                0.77562,                0.88086,                0.39237,                 1.9702,              0.0018541,              0.0018541,              0.0018541
                     38,                0.57635,                0.37145,                 1.3464,                0.98462,                0.99225,                0.99342,                0.77319,                0.85437,                0.37525,                 2.0011,              0.0018459,              0.0018459,              0.0018459
                     39,                0.56684,                0.35817,                 1.3896,                0.97869,                0.99225,                0.99311,                0.75882,                0.90179,                0.36885,                  1.975,              0.0018374,              0.0018374,              0.0018374
                     40,                0.54493,                0.34686,                 1.3604,                0.98036,                0.97674,                0.99026,                0.77336,                0.87409,                0.36198,                 2.0429,              0.0018288,              0.0018288,              0.0018288
                     41,                0.55489,                0.35223,                 1.3507,                0.98964,                0.99225,                0.99399,                0.77188,                0.89123,                0.37886,                 1.9198,                0.00182,                0.00182,                0.00182
                     42,                0.53459,                 0.3449,                  1.335,                 0.9914,                0.99225,                0.99415,                0.77884,                 0.8521,                0.36518,                 1.9201,              0.0018109,              0.0018109,              0.0018109
                     43,                0.56662,                0.36105,                 1.3863,                0.98446,                0.98196,                0.99059,                0.77877,                0.86035,                0.38386,                 1.9367,              0.0018017,              0.0018017,              0.0018017
                     44,                0.55451,                0.35053,                 1.3482,                0.98838,                 0.9845,                0.98958,                0.78731,                0.84736,                0.36392,                 1.9179,              0.0017923,              0.0017923,              0.0017923
                     45,                0.54645,                0.33828,                 1.3539,                0.97692,                 0.9845,                0.98956,                0.79402,                 0.8522,                0.37978,                 1.9698,              0.0017826,              0.0017826,              0.0017826
                     46,                0.56421,                0.34546,                 1.3465,                 0.9771,                0.99214,                0.99415,                0.76809,                0.90896,                0.38677,                 2.0291,              0.0017728,              0.0017728,              0.0017728
                     47,                0.56086,                0.35804,                 1.3523,                0.97495,                0.96899,                0.98506,                0.75819,                0.88918,                0.39327,                 1.9596,              0.0017628,              0.0017628,              0.0017628
                     48,                0.53738,                0.34558,                 1.3277,                0.96837,                 0.9845,                0.99392,                0.76757,                0.87525,                0.40032,                 2.0505,              0.0017526,              0.0017526,              0.0017526
                     49,                0.54051,                0.34779,                 1.3509,                0.98151,                0.99225,                0.99345,                0.76202,                0.89309,                0.38669,                 1.9992,              0.0017422,              0.0017422,              0.0017422
                     50,                0.56784,                   0.36,                 1.3987,                0.98452,                0.98629,                0.99453,                0.77531,                 0.8833,                0.37638,                  2.086,              0.0017317,              0.0017317,              0.0017317
                     51,                0.54882,                0.34218,                  1.333,                 0.9845,                 0.9845,                0.99026,                0.78137,                0.84768,                0.38562,                 1.9927,              0.0017209,              0.0017209,              0.0017209
                     52,                0.54406,                0.35606,                 1.3249,                0.98561,                0.97674,                0.99407,                0.78947,                0.84025,                0.35587,                 1.9069,                0.00171,                0.00171,                0.00171
                     53,                0.52112,                0.33131,                 1.3238,                0.99222,                 0.9887,                0.99422,                 0.7758,                0.87604,                0.35859,                 2.0292,               0.001699,               0.001699,               0.001699
                     54,                0.51555,                0.32749,                  1.298,                0.99218,                0.98408,                0.99367,                0.78373,                0.85413,                0.36291,                 1.9329,              0.0016877,              0.0016877,              0.0016877
                     55,                0.50009,                0.31517,                 1.3014,                0.98093,                0.99225,                0.99375,                0.79464,                 0.8379,                0.34459,                 1.9969,              0.0016763,              0.0016763,              0.0016763
                     56,                  0.503,                0.31586,                 1.3007,                0.99224,                0.99063,                0.99438,                 0.7758,                0.86005,                0.35554,                  1.967,              0.0016647,              0.0016647,              0.0016647
                     57,                0.49421,                 0.3079,                 1.2847,                0.97553,                 0.9845,                0.99407,                0.78894,                0.83472,                 0.3542,                 2.0023,               0.001653,               0.001653,               0.001653
                     58,                0.49738,                0.31274,                 1.3091,                0.98462,                0.99225,                 0.9943,                0.78624,                0.84275,                0.35611,                 2.0807,               0.001641,               0.001641,               0.001641
                     59,                0.50587,                0.32126,                 1.3129,                 0.9771,                0.99225,                0.99383,                0.78347,                0.85468,                0.36675,                 2.0402,               0.001629,               0.001629,               0.001629
