                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.93144,                0.51134,                 1.3393,                0.94369,                0.78322,                0.87467,                0.58807,                 1.2223,                0.55015,                 1.4353,              0.0018699,              0.0018699,              0.0018699
                     36,                0.91371,                0.50283,                 1.3113,                 0.9438,                0.72804,                0.84916,                0.56588,                 1.2621,                0.56333,                  1.471,              0.0018621,              0.0018621,              0.0018621
                     37,                0.90517,                0.49385,                 1.3195,                0.95441,                0.71903,                0.84407,                0.57135,                 1.2363,                0.56038,                 1.5226,              0.0018541,              0.0018541,              0.0018541
                     38,                0.92158,                0.50429,                 1.3202,                0.94589,                0.77759,                0.87451,                0.58964,                 1.2284,                0.54589,                 1.4858,              0.0018459,              0.0018459,              0.0018459
                     39,                0.92281,                0.50841,                 1.3208,                 0.9604,                0.76464,                0.87183,                0.59445,                 1.2045,                0.54678,                 1.4006,              0.0018374,              0.0018374,              0.0018374
                     40,                0.91396,                0.49861,                 1.3181,                 0.9535,                0.77365,                 0.8751,                0.60278,                 1.1952,                0.53045,                  1.423,              0.0018288,              0.0018288,              0.0018288
                     41,                 0.9108,                0.49312,                 1.3101,                0.94897,                0.77477,                0.87318,                 0.5982,                 1.1917,                0.54395,                 1.3936,                0.00182,                0.00182,                0.00182
                     42,                0.90353,                0.49117,                  1.314,                0.96003,                0.75732,                0.86744,                0.58515,                 1.2266,                0.53302,                 1.4226,              0.0018109,              0.0018109,              0.0018109
                     43,                0.89825,                0.48655,                 1.3054,                0.94122,                0.80236,                0.88381,                0.58811,                 1.2063,                0.55796,                 1.4405,              0.0018017,              0.0018017,              0.0018017
                     44,                0.89116,                0.48373,                 1.3066,                0.95094,                0.79673,                0.88559,                0.59809,                 1.2028,                0.54022,                 1.4439,              0.0017923,              0.0017923,              0.0017923
                     45,                0.89156,                0.48067,                 1.3014,                0.95165,                0.76464,                0.86749,                0.59328,                 1.2016,                0.53559,                 1.4523,              0.0017826,              0.0017826,              0.0017826
                     46,                0.88814,                0.48556,                 1.2996,                0.94618,                 0.8018,                 0.8868,                0.59695,                 1.2076,                0.53401,                 1.4455,              0.0017728,              0.0017728,              0.0017728
                     47,                0.88184,                0.47694,                 1.2893,                0.95626,                0.80011,                0.88994,                0.60661,                  1.187,                0.52403,                 1.4182,              0.0017628,              0.0017628,              0.0017628
                     48,                0.87519,                 0.4743,                 1.2827,                0.96299,                0.77646,                0.87833,                0.60319,                 1.1967,                0.52401,                 1.4546,              0.0017526,              0.0017526,              0.0017526
                     49,                 0.8732,                0.46415,                 1.2848,                0.96903,                0.79279,                0.88872,                0.60762,                 1.1852,                0.51653,                 1.4017,              0.0017422,              0.0017422,              0.0017422
                     50,                0.87535,                0.46692,                 1.2995,                 0.9666,                0.78209,                0.88217,                0.60579,                 1.1903,                0.52143,                 1.4304,              0.0017317,              0.0017317,              0.0017317
                     51,                0.88085,                0.46921,                 1.2896,                0.95549,                0.77365,                0.87612,                0.60032,                 1.1871,                0.52697,                 1.4208,              0.0017209,              0.0017209,              0.0017209
                     52,                0.85364,                0.45634,                 1.2729,                0.96115,                0.79392,                0.88455,                0.60752,                 1.1882,                0.52225,                 1.4561,                0.00171,                0.00171,                0.00171
                     53,                0.85538,                0.45388,                 1.2849,                0.96271,                0.78491,                0.88263,                0.59316,                 1.2197,                 0.5298,                 1.4637,               0.001699,               0.001699,               0.001699
                     54,                0.87583,                0.46768,                 1.2864,                0.95531,                0.77027,                0.87251,                0.59189,                 1.2097,                0.52456,                 1.4328,              0.0016877,              0.0016877,              0.0016877
                     55,                0.87933,                0.47663,                 1.2899,                0.95924,                0.74212,                0.85915,                0.57785,                 1.2245,                0.54932,                 1.4207,              0.0016763,              0.0016763,              0.0016763
                     56,                0.86497,                0.46283,                 1.2889,                0.96008,                0.78547,                0.88221,                0.60164,                 1.1916,                0.52652,                 1.4217,              0.0016647,              0.0016647,              0.0016647
                     57,                0.85086,                0.45307,                 1.2635,                0.96819,                0.78829,                 0.8859,                0.61737,                   1.16,                0.51561,                 1.4272,               0.001653,               0.001653,               0.001653
                     58,                0.86278,                0.45612,                 1.2854,                0.95883,                0.77365,                0.87392,                0.58961,                 1.2344,                0.53129,                 1.4895,               0.001641,               0.001641,               0.001641
                     59,                0.84579,                0.44667,                  1.283,                0.96632,                0.79167,                0.88629,                0.60749,                 1.1841,                 0.5111,                 1.4244,               0.001629,               0.001629,               0.001629
                     60,                 0.8385,                  0.447,                 1.2739,                0.95479,                0.80856,                0.89011,                0.60867,                 1.1773,                0.52577,                 1.4236,              0.0016168,              0.0016168,              0.0016168
                     61,                0.83638,                0.44557,                 1.2726,                0.95542,                0.80856,                0.89201,                0.60528,                 1.1898,                0.51535,                 1.4755,              0.0016044,              0.0016044,              0.0016044
                     62,                0.84628,                0.44902,                 1.2684,                0.95681,                 0.8232,                0.90106,                0.61023,                 1.2048,                0.51954,                 1.4374,              0.0015919,              0.0015919,              0.0015919
                     63,                0.84307,                0.44641,                 1.2723,                0.96016,                0.78716,                0.88379,                 0.6059,                 1.1788,                0.51701,                 1.4405,              0.0015793,              0.0015793,              0.0015793
                     64,                 0.8284,                0.43868,                 1.2618,                0.96098,                0.81813,                0.89943,                0.61196,                 1.1815,                0.50488,                 1.4315,              0.0015665,              0.0015665,              0.0015665
                     65,                0.82603,                0.43955,                 1.2535,                0.96434,                0.77646,                0.87861,                0.58836,                 1.2251,                0.52962,                 1.4867,              0.0015535,              0.0015535,              0.0015535
                     66,                0.82811,                 0.4393,                 1.2589,                0.96445,                0.80968,                0.89596,                0.61136,                 1.1774,                0.51369,                 1.4276,              0.0015405,              0.0015405,              0.0015405
                     67,                0.82642,                0.43804,                 1.2529,                0.94801,                0.83164,                0.90444,                0.61266,                 1.1836,                0.52097,                 1.4354,              0.0015273,              0.0015273,              0.0015273
                     68,                0.81696,                0.43273,                 1.2551,                0.95531,                0.79448,                  0.886,                0.60396,                 1.1707,                0.51996,                 1.4191,               0.001514,               0.001514,               0.001514
                     69,                0.81861,                0.43058,                 1.2599,                0.96426,                0.77477,                0.87881,                 0.5969,                 1.2081,                0.51355,                 1.4743,              0.0015005,              0.0015005,              0.0015005
                     70,                0.82506,                0.43499,                  1.253,                0.96774,                0.81081,                0.89748,                0.60851,                 1.1881,                0.51447,                 1.4115,              0.0014869,              0.0014869,              0.0014869
                     71,                0.81664,                0.42537,                 1.2535,                0.95152,                0.79561,                0.88382,                0.59617,                 1.2072,                 0.5337,                 1.4682,              0.0014733,              0.0014733,              0.0014733
                     72,                0.80311,                0.42137,                  1.246,                0.95264,                0.78153,                0.87885,                0.59683,                 1.1893,                0.52505,                 1.4592,              0.0014595,              0.0014595,              0.0014595
                     73,                0.80077,                0.42254,                 1.2292,                0.95427,                0.78716,                0.88059,                0.60654,                 1.1782,                0.52237,                 1.4577,              0.0014455,              0.0014455,              0.0014455
                     74,                0.81799,                0.42812,                 1.2403,                0.95075,                0.82601,                0.89887,                0.60153,                 1.2026,                0.52213,                 1.4452,              0.0014315,              0.0014315,              0.0014315
                     75,                0.79219,                0.41633,                 1.2354,                0.96005,                0.81194,                0.89546,                 0.6105,                 1.1795,                0.51077,                 1.4408,              0.0014174,              0.0014174,              0.0014174
                     76,                0.79957,                0.42036,                 1.2408,                0.96512,                0.79448,                0.88865,                0.61127,                  1.181,                0.51015,                 1.4347,              0.0014032,              0.0014032,              0.0014032
                     77,                0.79537,                0.41841,                 1.2434,                0.96041,                0.79223,                0.88644,                0.60784,                 1.1901,                0.50494,                 1.4542,              0.0013889,              0.0013889,              0.0013889
                     78,                0.80125,                0.42027,                 1.2463,                0.96399,                0.79899,                0.89077,                0.60716,                 1.2038,                0.51509,                  1.474,              0.0013744,              0.0013744,              0.0013744
