                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                0.46207,                0.61136,                0.42568,                 0.9412,                      1,                      1,                  0.995,                0.84439,                      1,                      1,                  0.995,                0.88058,                0.45832,                  0.727,                0.31081,                0.83407,             0.00096524,             0.00096524,             0.00096524
                     27,                0.46395,                 0.6097,                0.40924,                0.93282,                      1,                      1,                  0.995,                0.89937,                      1,                      1,                  0.995,                0.91499,                0.48848,                0.71179,                0.29102,                0.86219,             0.00096232,             0.00096232,             0.00096232
                     28,                0.46489,                0.62065,                0.41293,                0.92433,                0.98506,                0.99086,                  0.995,                0.95312,                0.98506,                0.99086,                  0.995,                0.89225,                0.38994,                0.88113,                0.35329,                0.83083,             0.00095929,             0.00095929,             0.00095929
                     29,                 0.4718,                0.60626,                0.38807,                0.94342,                      1,                      1,                  0.995,                0.85384,                      1,                      1,                  0.995,                0.89369,                 0.4095,                0.70181,                 0.3191,                  0.833,             0.00095614,             0.00095614,             0.00095614
                     30,                0.45416,                0.63153,                0.38885,                0.91853,                      1,                      1,                  0.995,                0.91299,                      1,                      1,                  0.995,                0.87779,                0.39311,                0.67746,                0.27868,                 0.8049,             0.00095289,             0.00095289,             0.00095289
                     31,                0.44572,                0.59459,                0.39469,                0.91769,                      1,                      1,                  0.995,                0.83303,                      1,                      1,                  0.995,                0.86477,                0.43343,                0.75247,                 0.3396,                 0.8128,             0.00094952,             0.00094952,             0.00094952
                     32,                0.43012,                0.57815,                0.35847,                0.92082,                      1,                      1,                  0.995,                0.87493,                      1,                      1,                  0.995,                0.90615,                 0.4261,                0.74899,                0.29706,                0.83953,             0.00094605,             0.00094605,             0.00094605
                     33,                0.44408,                0.56718,                0.37634,                0.92465,                      1,                  0.975,                0.98375,                0.89661,                      1,                  0.975,                0.98375,                0.86775,                0.37816,                0.65524,                0.32206,                0.80236,             0.00094246,             0.00094246,             0.00094246
                     34,                0.43472,                0.57049,                0.36919,                0.91556,                      1,                  0.875,                0.93375,                0.89586,                      1,                  0.875,                0.93375,                0.82203,                0.36317,                 0.7375,                0.24264,                0.82767,             0.00093877,             0.00093877,             0.00093877
                     35,                0.42976,                0.57542,                0.35991,                0.91192,                      1,                      1,                  0.995,                0.92191,                      1,                      1,                  0.995,                 0.9225,                 0.4187,                 0.5438,                0.29062,                0.81233,             0.00093497,             0.00093497,             0.00093497
                     36,                0.43246,                0.57576,                0.36106,                0.90316,                      1,                      1,                  0.995,                0.88918,                      1,                      1,                  0.995,                0.87773,                 0.4258,                 0.6095,                0.26255,                0.86247,             0.00093107,             0.00093107,             0.00093107
                     37,                0.43346,                0.57585,                0.36255,                0.91746,                      1,                      1,                  0.995,                0.93386,                      1,                      1,                  0.995,                0.87612,                0.43603,                0.70962,                0.31226,                 0.8624,             0.00092706,             0.00092706,             0.00092706
                     38,                0.43634,                0.57254,                0.35668,                0.90972,                      1,                      1,                  0.995,                0.92041,                      1,                      1,                  0.995,                0.90602,                0.39729,                0.51552,                0.25926,                0.80868,             0.00092294,             0.00092294,             0.00092294
                     39,                0.42073,                0.55613,                0.35141,                 0.9092,                      1,                      1,                  0.995,                0.92044,                      1,                      1,                  0.995,                 0.8774,                 0.3935,                0.59873,                0.27701,                0.81481,             0.00091872,             0.00091872,             0.00091872
