                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                0.91279,                0.93929,                0.61014,                0.92923,                0.96236,                0.94286,                0.96951,                0.80909,                0.96236,                0.94286,                0.96951,                0.70801,                  0.749,                0.84621,                0.56502,                0.87506,              0.0019361,              0.0019361,              0.0019361
                     26,                 0.9261,                0.95317,                0.61278,                0.93529,                0.98539,                0.96342,                0.97887,                0.78799,                0.98539,                0.96342,                0.97887,                0.70545,                0.81554,                0.88044,                0.57397,                0.86808,              0.0019305,              0.0019305,              0.0019305
                     27,                0.92874,                  0.975,                0.62656,                0.93327,                0.97324,                0.97143,                0.98315,                0.79306,                0.97324,                0.97143,                0.98315,                0.72645,                 0.7703,                0.84985,                0.57701,                0.86944,              0.0019246,              0.0019246,              0.0019246
                     28,                0.91571,                0.96056,                0.61878,                0.92097,                      1,                0.98571,                  0.992,                0.79627,                      1,                0.98571,                  0.992,                0.74441,                0.77043,                0.83211,                0.50751,                0.85919,              0.0019186,              0.0019186,              0.0019186
                     29,                0.93006,                0.95456,                0.61003,                 0.9158,                      1,                0.93571,                0.96767,                0.77144,                      1,                0.93571,                0.96767,                0.68847,                0.81653,                0.85642,                0.57959,                 0.8747,              0.0019123,              0.0019123,              0.0019123
                     30,                0.91089,                0.93397,                0.59945,                0.90813,                 0.9854,                0.96429,                0.98096,                0.79119,                 0.9854,                0.96429,                0.98096,                0.71152,                0.75839,                0.82825,                0.53276,                0.85819,              0.0019058,              0.0019058,              0.0019058
                     31,                0.88157,                0.92693,                0.58287,                0.90383,                 0.9927,                0.97143,                0.98528,                0.82829,                 0.9927,                0.97143,                0.98528,                0.72951,                0.68241,                 0.8257,                0.45384,                0.84173,               0.001899,               0.001899,               0.001899
                     32,                0.86783,                0.92882,                0.56839,                 0.9008,                      1,                0.95714,                0.97833,                0.78899,                      1,                0.95714,                0.97833,                0.68464,                0.78718,                0.83808,                0.52504,                0.84546,              0.0018921,              0.0018921,              0.0018921
                     33,                0.90218,                0.91712,                0.57258,                0.91048,                0.99254,                   0.95,                0.97433,                 0.8044,                0.99254,                   0.95,                0.97433,                0.73921,                0.72819,                0.84669,                0.50917,                 0.8369,              0.0018849,              0.0018849,              0.0018849
                     34,                0.88794,                0.91791,                0.56731,                0.89892,                0.99265,                0.96429,                0.98138,                0.81252,                0.98529,                0.95714,                0.97353,                0.69403,                0.73374,                0.79814,                0.49668,                0.84065,              0.0018775,              0.0018775,              0.0018775
                     35,                0.87266,                0.91038,                 0.5563,                  0.904,                      1,                0.96429,                 0.9818,                0.82076,                      1,                0.96429,                 0.9818,                0.73406,                0.72221,                0.81531,                0.51753,                0.84686,              0.0018699,              0.0018699,              0.0018699
                     36,                0.88497,                0.93294,                0.56726,                0.90092,                0.98496,                0.93571,                0.96642,                0.79925,                0.98496,                0.93571,                0.96642,                0.74915,                0.77017,                0.80909,                0.51527,                0.85889,              0.0018621,              0.0018621,              0.0018621
                     37,                0.88241,                0.93655,                0.56696,                0.89453,                0.99248,                0.94286,                0.97105,                0.79204,                0.99248,                0.94286,                0.97105,                0.69103,                0.79176,                0.80883,                0.53391,                0.84014,              0.0018541,              0.0018541,              0.0018541
                     38,                0.86111,                0.89576,                0.55178,                0.89481,                      1,                0.95714,                0.97833,                0.81476,                      1,                0.95714,                0.97833,                0.70109,                0.69618,                0.78434,                0.48807,                0.84071,              0.0018459,              0.0018459,              0.0018459
                     39,                 0.8372,                0.88792,                0.52351,                0.89601,                      1,                   0.95,                  0.975,                 0.8205,                      1,                   0.95,                  0.975,                0.75395,                0.71024,                0.82968,                0.48544,                0.83721,              0.0018374,              0.0018374,              0.0018374
                     40,                0.84651,                0.87792,                0.52787,                0.90241,                      1,                0.95714,                0.97833,                0.83732,                      1,                0.95714,                0.97833,                0.72691,                0.70397,                0.78273,                0.44743,                0.85499,              0.0018288,              0.0018288,              0.0018288
                     41,                0.82751,                0.88354,                0.53166,                0.89329,                0.99259,                0.95714,                0.97809,                0.81473,                0.99259,                0.95714,                0.97809,                0.70277,                0.71038,                0.77139,                0.47473,                0.83337,                0.00182,                0.00182,                0.00182
