                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.83841,                 1.0281,                0.57703,                0.90262,                0.98587,                0.92691,                0.96178,                0.77955,                 0.9682,                 0.9103,                0.94684,                0.73579,                0.87475,                 1.1341,                0.53855,                0.89266,              0.0018541,              0.0018541,              0.0018541
                     38,                 0.8887,                 1.0536,                0.59253,                0.90647,                 0.9854,                0.89701,                0.94588,                0.73294,                 0.9708,                0.88372,                0.93392,                0.69658,                0.93013,                  1.121,                0.58808,                0.91485,              0.0018459,              0.0018459,              0.0018459
                     39,                0.94559,                 1.0552,                0.60471,                0.92411,                0.98502,                0.87375,                0.93401,                 0.7395,                0.96629,                0.85714,                 0.9152,                0.72127,                0.92426,                 1.1632,                0.58974,                0.90203,              0.0018374,              0.0018374,              0.0018374
                     40,                0.88686,                 1.0524,                0.60147,                0.90563,                0.98611,                0.94352,                0.97052,                0.73468,                0.97917,                0.93688,                0.96354,                0.76789,                0.95246,                 1.1668,                 0.5882,                0.88829,              0.0018288,              0.0018288,              0.0018288
                     41,                0.88655,                 1.0445,                0.57997,                0.91197,                0.97651,                0.96678,                0.97996,                0.78233,                0.96309,                0.95349,                0.96347,                0.74631,                0.86066,                 1.1966,                0.56983,                0.90121,                0.00182,                0.00182,                0.00182
                     42,                0.86541,                 1.0381,                0.57601,                0.90931,                0.98221,                0.91694,                0.95649,                0.72445,                0.97865,                0.91362,                0.95029,                0.75385,                0.99235,                 1.1774,                0.58776,                0.90956,              0.0018109,              0.0018109,              0.0018109
                     43,                0.88049,                 1.0255,                0.57877,                0.90952,                0.97902,                0.93023,                0.96268,                0.76091,                0.96853,                0.92027,                0.94983,                 0.7482,                0.89422,                 1.1545,                0.56931,                0.88479,              0.0018017,              0.0018017,              0.0018017
                     44,                 0.8952,                 1.1033,                0.59317,                0.90957,                0.98282,                0.95017,                0.97352,                0.74773,                0.96907,                0.93688,                0.96305,                  0.774,                0.92186,                 1.1338,                0.57595,                0.91031,              0.0017923,              0.0017923,              0.0017923
                     45,                0.89171,                 1.0913,                0.59219,                 0.9069,                0.98986,                0.97342,                0.98537,                0.76627,                0.97297,                0.95681,                0.97171,                0.77411,                0.89069,                 1.1212,                0.54739,                0.89114,              0.0017826,              0.0017826,              0.0017826
                     46,                0.88442,                 1.0705,                0.57764,                0.90965,                0.98962,                0.95017,                0.97386,                0.77792,                0.97232,                0.93355,                0.96085,                 0.7574,                0.86698,                 1.1195,                0.55604,                0.91937,              0.0017728,              0.0017728,              0.0017728
