                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                0.64094,                0.48703,                0.47792,                0.83176,                0.93942,                      1,                 0.9845,                0.84354,                0.93942,                      1,                 0.9845,                0.91561,                0.62636,                0.43102,                0.53824,                0.82748,              0.0019246,              0.0019246,              0.0019246
                     28,                0.67313,                0.50763,                0.50628,                0.83851,                0.98384,                      1,                  0.995,                0.88573,                0.98384,                      1,                  0.995,                0.90996,                0.57874,                0.38119,                0.49817,                0.82325,              0.0019186,              0.0019186,              0.0019186
                     29,                0.62242,                 0.5125,                0.48647,                0.83914,                      1,                      1,                  0.995,                0.84792,                      1,                      1,                  0.995,                0.92751,                0.67315,                0.41489,                0.54294,                0.82985,              0.0019123,              0.0019123,              0.0019123
                     30,                0.66655,                0.50008,                0.48877,                 0.8401,                 0.9874,                      1,                  0.995,                 0.8849,                 0.9874,                      1,                  0.995,                0.91468,                0.61471,                0.41845,                0.52196,                0.84921,              0.0019058,              0.0019058,              0.0019058
                     31,                0.63427,                0.48493,                0.47332,                0.84416,                 0.9957,                      1,                  0.995,                0.86454,                 0.9957,                      1,                  0.995,                0.88766,                0.67584,                 0.4416,                0.51398,                0.88759,               0.001899,               0.001899,               0.001899
                     32,                0.68289,                0.48586,                0.48351,                0.85804,                      1,                0.97825,                  0.995,                 0.7602,                      1,                0.97825,                  0.995,                0.84187,                0.91622,                0.51624,                0.54477,                0.97563,              0.0018921,              0.0018921,              0.0018921
                     33,                 0.7101,                0.51383,                0.51619,                0.88194,                0.98627,                      1,                  0.995,                0.82103,                0.98627,                      1,                  0.995,                0.91635,                0.70962,                0.44095,                0.57073,                0.89863,              0.0018849,              0.0018849,              0.0018849
                     34,                0.65974,                0.52191,                0.50595,                0.84757,                0.98701,                      1,                  0.995,                0.83458,                0.98701,                      1,                  0.995,                0.91237,                0.73369,                0.47263,                0.52027,                0.85214,              0.0018775,              0.0018775,              0.0018775
                     35,                0.67626,                 0.5172,                0.50594,                0.85416,                      1,                      1,                  0.995,                0.85211,                      1,                      1,                  0.995,                0.91573,                0.67543,                0.45044,                0.49484,                0.87343,              0.0018699,              0.0018699,              0.0018699
                     36,                0.62147,                0.47283,                0.47891,                0.85076,                0.98906,                      1,                  0.995,                0.88128,                0.98906,                      1,                  0.995,                0.93438,                0.66583,                0.47022,                0.55298,                0.87908,              0.0018621,              0.0018621,              0.0018621
                     37,                 0.5887,                0.45873,                0.45956,                 0.8517,                0.98243,                      1,                  0.995,                0.88143,                0.98243,                      1,                  0.995,                0.92206,                0.59569,                0.50542,                0.49703,                0.86652,              0.0018541,              0.0018541,              0.0018541
                     38,                0.58257,                0.48974,                0.45474,                0.83421,                0.99235,                      1,                  0.995,                0.84248,                0.99235,                      1,                  0.995,                0.91564,                0.70118,                0.47771,                0.51088,                0.91539,              0.0018459,              0.0018459,              0.0018459
                     39,                0.55822,                0.49046,                0.42809,                  0.842,                      1,                      1,                  0.995,                0.89241,                      1,                      1,                  0.995,                0.90001,                0.54733,                0.44163,                0.48179,                0.86936,              0.0018374,              0.0018374,              0.0018374
                     40,                0.64531,                0.47223,                0.45365,                0.85745,                      1,                      1,                  0.995,                0.86514,                      1,                      1,                  0.995,                0.90756,                0.60681,                0.47706,                0.47407,                0.84666,              0.0018288,              0.0018288,              0.0018288
                     41,                 0.6054,                 0.4747,                0.45257,                0.84118,                      1,                      1,                  0.995,                0.83866,                      1,                      1,                  0.995,                0.88942,                0.65829,                0.44154,                0.50741,                0.91505,                0.00182,                0.00182,                0.00182
                     42,                0.66441,                0.47915,                0.46757,                0.85006,                0.99066,                      1,                  0.995,                0.87364,                0.99066,                      1,                  0.995,                0.92371,                0.63601,                0.45313,                0.48806,                0.86597,              0.0018109,              0.0018109,              0.0018109
                     43,                0.61797,                0.48317,                0.46341,                0.85099,                0.99303,                      1,                  0.995,                0.87465,                0.99303,                      1,                  0.995,                0.93292,                0.58861,                0.42778,                0.50866,                0.83813,              0.0018017,              0.0018017,              0.0018017
                     44,                0.56221,                0.50082,                0.43143,                0.83456,                0.99186,                      1,                  0.995,                0.92862,                0.99186,                      1,                  0.995,                0.91154,                0.51745,                0.46058,                 0.4565,                0.83659,              0.0017923,              0.0017923,              0.0017923
                     45,                 0.5418,                0.50294,                0.41835,                0.83523,                      1,                      1,                  0.995,                0.86631,                      1,                      1,                  0.995,                0.91156,                0.57614,                0.44385,                0.43379,                0.83579,              0.0017826,              0.0017826,              0.0017826
                     46,                 0.5105,                0.50874,                0.40091,                0.82849,                      1,                      1,                  0.995,                0.88402,                      1,                      1,                  0.995,                0.91721,                0.54333,                0.45027,                0.43738,                0.83369,              0.0017728,              0.0017728,              0.0017728
