                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.67467,                 0.3898,                 1.7372,                0.98701,                0.87356,                0.93069,                0.68312,                  1.125,                 0.5763,                 2.1846,              0.0018699,              0.0018699,              0.0018699
                     36,                0.65991,                0.37789,                 1.7091,                0.97403,                0.86207,                0.92308,                0.67944,                 1.1282,                0.57662,                  2.168,              0.0018621,              0.0018621,              0.0018621
                     37,                0.65538,                0.37656,                 1.6939,                 0.9875,                0.90805,                0.95095,                0.67951,                 1.1798,                0.56601,                 2.1523,              0.0018541,              0.0018541,              0.0018541
                     38,                0.65198,                0.37375,                 1.6768,                      1,                0.82759,                0.91374,                0.68499,                 1.1224,                0.58042,                 2.1411,              0.0018459,              0.0018459,              0.0018459
                     39,                0.65813,                0.37883,                 1.7222,                0.98701,                0.87356,                0.93576,                0.70594,                 1.1462,                0.55422,                 2.1693,              0.0018374,              0.0018374,              0.0018374
                     40,                0.64398,                0.36398,                  1.701,                      1,                0.90805,                0.95394,                0.67492,                 1.1676,                0.58929,                 2.2068,              0.0018288,              0.0018288,              0.0018288
                     41,                0.65588,                0.37715,                  1.696,                      1,                0.87356,                0.93669,                0.68073,                 1.2003,                0.62687,                 2.2448,                0.00182,                0.00182,                0.00182
                     42,                0.66074,                 0.3806,                 1.6949,                      1,                0.88506,                0.94242,                0.71528,                 1.1025,                0.53593,                  2.114,              0.0018109,              0.0018109,              0.0018109
                     43,                0.65161,                0.37437,                 1.7112,                0.93843,                0.87604,                0.93337,                0.68954,                 1.1226,                0.64539,                 2.0764,              0.0018017,              0.0018017,              0.0018017
                     44,                0.63397,                0.36506,                 1.6763,                      1,                0.82759,                0.91374,                0.68861,                 1.1304,                 0.6054,                 2.1163,              0.0017923,              0.0017923,              0.0017923
                     45,                0.63297,                0.36209,                 1.6522,                0.97436,                0.87356,                0.93193,                0.67775,                 1.1624,                0.55299,                  2.334,              0.0017826,              0.0017826,              0.0017826
                     46,                0.62793,                0.35979,                 1.6678,                0.98701,                0.87356,                0.93485,                0.69108,                 1.1386,                0.57862,                 2.1247,              0.0017728,              0.0017728,              0.0017728
