                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.80229,                0.50109,                 1.4263,                0.84762,                0.51003,                0.69906,                0.49819,                 1.3009,                 0.7791,                 1.9135,              0.0018699,              0.0018699,              0.0018699
                     36,                0.87909,                0.54818,                 1.5003,                0.87204,                0.52722,                0.71658,                0.51221,                 1.2987,                0.80043,                 1.8215,              0.0018621,              0.0018621,              0.0018621
                     37,                0.80811,                0.51762,                 1.4591,                0.89503,                0.46418,                0.68784,                0.49494,                 1.3013,                 0.7876,                 1.8479,              0.0018541,              0.0018541,              0.0018541
                     38,                0.79569,                0.50452,                 1.4501,                0.85116,                0.52436,                0.70834,                0.50478,                 1.3247,                 0.8037,                 1.8834,              0.0018459,              0.0018459,              0.0018459
                     39,                0.77305,                0.49239,                 1.4431,                0.89418,                0.48424,                0.70338,                0.51136,                 1.2839,                0.78536,                 1.8514,              0.0018374,              0.0018374,              0.0018374
                     40,                0.79196,                0.49496,                  1.441,                0.86977,                0.53582,                0.72261,                0.51503,                 1.2488,                0.79657,                 1.8088,              0.0018288,              0.0018288,              0.0018288
                     41,                0.77461,                0.48018,                 1.4362,                0.84348,                0.55587,                0.73034,                0.52428,                 1.2238,                0.77309,                 1.8089,                0.00182,                0.00182,                0.00182
                     42,                0.76467,                0.48107,                 1.4307,                0.85648,                0.53009,                 0.7171,                0.50887,                 1.3045,                0.78943,                 1.8657,              0.0018109,              0.0018109,              0.0018109
                     43,                0.76385,                0.49428,                 1.4131,                0.89055,                0.51289,                 0.7167,                0.50447,                 1.3701,                 0.7759,                 1.9282,              0.0018017,              0.0018017,              0.0018017
                     44,                 0.7509,                0.47484,                 1.4108,                0.90909,                0.48711,                0.71304,                0.50966,                 1.2862,                0.80233,                 1.8333,              0.0017923,              0.0017923,              0.0017923
                     45,                 0.7462,                0.46469,                 1.4189,                0.86869,                0.49284,                0.69593,                0.50331,                 1.2399,                0.80725,                 1.8254,              0.0017826,              0.0017826,              0.0017826
                     46,                0.75347,                0.46415,                 1.4094,                 0.8973,                0.47564,                0.70268,                0.50821,                 1.2618,                0.80239,                 1.8534,              0.0017728,              0.0017728,              0.0017728
                     47,                0.74869,                0.45933,                  1.394,                0.81659,                0.53582,                0.70597,                0.49555,                 1.3075,                0.77158,                 1.9199,              0.0017628,              0.0017628,              0.0017628
                     48,                0.74006,                0.45633,                 1.4237,                0.79913,                0.52436,                0.69288,                0.49636,                 1.2273,                0.81336,                 1.8279,              0.0017526,              0.0017526,              0.0017526
                     49,                0.73669,                0.45381,                 1.4111,                0.86772,                0.46991,                0.67992,                0.49314,                 1.2303,                0.89201,                 1.9099,              0.0017422,              0.0017422,              0.0017422
                     50,                0.73695,                0.45997,                 1.4094,                0.81304,                0.53582,                0.69512,                0.49296,                  1.254,                0.79179,                 1.8764,              0.0017317,              0.0017317,              0.0017317
