                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                0.38898,                0.34066,                0.40334,                 1.0228,                0.98715,                0.97217,                0.99235,                0.94453,                0.98715,                0.97217,                0.99235,                0.95496,                0.38548,                0.28555,                0.33525,                0.86733,              0.0015665,              0.0015665,              0.0015665
                     65,                0.38827,                0.35324,                0.39429,                 1.0116,                0.97493,                 0.9847,                0.99388,                0.94485,                0.97493,                 0.9847,                0.99388,                0.94519,                0.40011,                0.28842,                0.32488,                0.89453,              0.0015535,              0.0015535,              0.0015535
                     66,                0.43269,                0.40102,                0.40202,                 1.0885,                      1,                      1,                  0.995,                0.90378,                      1,                      1,                  0.995,                0.91387,                0.50071,                0.32218,                0.36111,                 1.0346,              0.0015405,              0.0015405,              0.0015405
                     67,                0.40609,                0.37914,                0.41413,                 1.0219,                      1,                      1,                  0.995,                0.91791,                      1,                      1,                  0.995,                0.91981,                0.44788,                0.28512,                0.38082,                0.93779,              0.0015273,              0.0015273,              0.0015273
                     68,                0.41236,                0.41385,                0.41433,                 1.0451,                0.99719,                0.98734,                0.99475,                0.94581,                0.99719,                0.98734,                0.99475,                0.94994,                 0.4025,                0.27167,                0.31814,                0.87943,               0.001514,               0.001514,               0.001514
                     69,                0.37289,                0.34093,                0.35153,                 1.0545,                0.99182,                      1,                  0.995,                0.94787,                0.99182,                      1,                  0.995,                0.96126,                0.37115,                0.27712,                0.28504,                0.83124,              0.0015005,              0.0015005,              0.0015005
                     70,                0.38185,                0.36212,                0.36556,                  1.033,                0.97492,                0.98419,                0.99438,                 0.9166,                0.97492,                0.98419,                0.99438,                0.92627,                0.47927,                0.28414,                0.34897,                 1.0024,              0.0014869,              0.0014869,              0.0014869
                     71,                0.40047,                0.38069,                0.43108,                 1.0217,                0.99293,                0.97468,                0.99245,                 0.9418,                0.99293,                0.97468,                0.99245,                0.95021,                0.39617,                0.28274,                0.29601,                0.87191,              0.0014733,              0.0014733,              0.0014733
                     72,                0.34459,                0.34294,                0.32664,                0.98343,                      1,                      1,                  0.995,                 0.9587,                      1,                      1,                  0.995,                 0.9625,                 0.3657,                0.27197,                0.26876,                0.82713,              0.0014595,              0.0014595,              0.0014595
                     73,                0.33672,                0.38334,                0.34891,                0.99093,                      1,                0.98024,                0.99463,                0.95587,                      1,                0.98024,                0.99463,                0.96688,                0.37221,                0.30029,                0.26745,                0.82528,              0.0014455,              0.0014455,              0.0014455
                     74,                 0.3248,                0.32317,                0.33744,                0.99516,                0.98748,                 0.9983,                0.99488,                0.95931,                0.98748,                 0.9983,                0.99488,                0.96012,                0.34164,                0.27016,                0.27255,                0.81025,              0.0014315,              0.0014315,              0.0014315
                     75,                0.34482,                0.35482,                0.35581,                0.95018,                0.99334,                0.98734,                0.99261,                0.95148,                0.99334,                0.98734,                0.99261,                0.94803,                0.35726,                0.25461,                0.31383,                0.83642,              0.0014174,              0.0014174,              0.0014174
                     76,                0.34087,                0.32175,                0.32121,                 1.0078,                 0.9997,                      1,                  0.995,                0.95382,                 0.9997,                      1,                  0.995,                0.95226,                0.37035,                0.27182,                0.27412,                  0.862,              0.0014032,              0.0014032,              0.0014032
                     77,                0.36782,                0.33361,                0.37564,                 1.0176,                      1,                0.98734,                 0.9929,                0.93543,                      1,                0.98734,                 0.9929,                0.94025,                0.40883,                0.27758,                0.28423,                0.90506,              0.0013889,              0.0013889,              0.0013889
                     78,                0.34571,                0.30875,                 0.3709,                 1.0003,                      1,                0.98734,                 0.9929,                0.92542,                      1,                0.98734,                 0.9929,                0.93676,                0.39342,                0.28417,                0.29664,                0.88905,              0.0013744,              0.0013744,              0.0013744
