                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     43,                0.36861,                0.43279,                0.27158,                0.88001,                      1,                      1,                  0.995,                0.91838,                      1,                      1,                  0.995,                0.94486,                0.48416,                0.44409,                0.25154,                0.91064,             0.00090084,             0.00090084,             0.00090084
                     44,                 0.3582,                0.43838,                0.26278,                0.88441,                      1,                      1,                  0.995,                0.92792,                      1,                      1,                  0.995,                0.96124,                0.42406,                0.45691,                  0.248,                0.87323,             0.00089613,             0.00089613,             0.00089613
                     45,                 0.3498,                0.42657,                0.25757,                0.87497,                      1,                      1,                  0.995,                0.94782,                      1,                      1,                  0.995,                0.93005,                0.47299,                0.44104,                0.25363,                0.88737,             0.00089131,             0.00089131,             0.00089131
                     46,                0.35342,                0.42114,                0.26958,                0.88023,                      1,                      1,                  0.995,                0.95106,                      1,                      1,                  0.995,                 0.9359,                0.42992,                 0.4557,                0.24904,                0.87413,              0.0008864,              0.0008864,              0.0008864
                     47,                0.34309,                0.42651,                0.26187,                0.87451,                      1,                      1,                  0.995,                0.91096,                      1,                      1,                  0.995,                0.92445,                0.46964,                0.45986,                0.27618,                0.90134,              0.0008814,              0.0008814,              0.0008814
                     48,                0.35016,                0.42751,                0.26097,                0.87392,                      1,                      1,                  0.995,                0.93491,                      1,                      1,                  0.995,                0.94351,                0.45876,                0.43407,                0.24919,                0.88603,              0.0008763,              0.0008763,              0.0008763
                     49,                0.35438,                0.41964,                0.26303,                0.87206,                      1,                      1,                  0.995,                0.91727,                      1,                      1,                  0.995,                 0.9362,                0.46982,                0.43584,                0.24088,                0.89054,             0.00087112,             0.00087112,             0.00087112
                     50,                0.34738,                0.41053,                0.25748,                0.86694,                      1,                      1,                  0.995,                0.92937,                      1,                      1,                  0.995,                0.94788,                0.46653,                0.47936,                0.25484,                0.88946,             0.00086584,             0.00086584,             0.00086584
                     51,                0.34618,                0.41005,                0.25848,                0.87031,                      1,                      1,                  0.995,                0.91134,                      1,                      1,                  0.995,                0.93167,                0.43862,                 0.4413,                0.24747,                0.88289,             0.00086047,             0.00086047,             0.00086047
                     52,                0.36156,                 0.4237,                0.27188,                0.88014,                      1,                      1,                  0.995,                0.93502,                      1,                      1,                  0.995,                0.93708,                 0.4613,                0.47199,                0.29004,                  0.898,             0.00085502,             0.00085502,             0.00085502
                     53,                0.34669,                0.40919,                0.26383,                 0.8748,                      1,                      1,                  0.995,                0.93084,                      1,                      1,                  0.995,                0.94884,                0.49272,                0.41662,                0.27407,                0.90882,             0.00084948,             0.00084948,             0.00084948
                     54,                0.33671,                0.40491,                0.25425,                0.86582,                      1,                      1,                  0.995,                0.94518,                      1,                      1,                  0.995,                0.94555,                0.43185,                0.42909,                0.24513,                0.88256,             0.00084385,             0.00084385,             0.00084385
                     55,                0.33027,                0.40664,                0.24756,                0.85075,                      1,                      1,                  0.995,                0.93138,                      1,                      1,                  0.995,                0.94196,                0.44236,                0.44069,                0.23835,                0.88616,             0.00083814,             0.00083814,             0.00083814
                     56,                0.33191,                0.40557,                0.25152,                0.87599,                      1,                      1,                  0.995,                0.95007,                      1,                      1,                  0.995,                0.94174,                0.43021,                0.45019,                0.24005,                0.88517,             0.00083235,             0.00083235,             0.00083235
                     57,                0.33111,                0.41157,                0.24245,                0.86482,                      1,                      1,                  0.995,                0.93958,                      1,                      1,                  0.995,                0.95748,                0.43389,                 0.4628,                0.23057,                0.89345,             0.00082648,             0.00082648,             0.00082648
                     58,                0.34424,                0.41193,                0.24538,                0.86588,                      1,                      1,                  0.995,                0.92187,                      1,                      1,                  0.995,                0.91454,                0.45324,                0.44049,                0.24204,                0.90785,             0.00082052,             0.00082052,             0.00082052
                     59,                0.32865,                0.41182,                0.24774,                0.87279,                      1,                      1,                  0.995,                0.95085,                      1,                      1,                  0.995,                0.96089,                0.40069,                0.43933,                0.22775,                0.85766,              0.0008145,              0.0008145,              0.0008145
                     60,                0.32626,                0.40304,                0.23853,                0.86103,                      1,                      1,                  0.995,                0.95001,                      1,                      1,                  0.995,                0.95409,                0.41952,                0.43881,                0.24377,                0.87571,             0.00080839,             0.00080839,             0.00080839
                     61,                0.32476,                0.39284,                0.23298,                0.86573,                      1,                      1,                  0.995,                0.93378,                      1,                      1,                  0.995,                0.95015,                0.43716,                0.43205,                0.22434,                0.89662,             0.00080221,             0.00080221,             0.00080221
                     62,                0.33882,                0.40149,                0.23647,                0.86409,                      1,                      1,                  0.995,                0.94028,                      1,                      1,                  0.995,                0.94966,                0.43113,                0.43303,                 0.2296,                0.87762,             0.00079595,             0.00079595,             0.00079595
                     63,                0.32379,                0.39716,                0.23279,                 0.8664,                      1,                      1,                  0.995,                0.94681,                      1,                      1,                  0.995,                0.94459,                0.44488,                0.43766,                0.22261,                 0.8784,             0.00078963,             0.00078963,             0.00078963
                     64,                0.32127,                0.38791,                0.23146,                0.86687,                      1,                      1,                  0.995,                0.93421,                      1,                      1,                  0.995,                0.93104,                0.45413,                0.44153,                0.24152,                0.89693,             0.00078323,             0.00078323,             0.00078323
                     65,                0.34025,                0.41129,                0.24353,                0.86001,                      1,                      1,                  0.995,                0.93419,                      1,                      1,                  0.995,                 0.9367,                0.42974,                0.45968,                0.25359,                0.88365,             0.00077677,             0.00077677,             0.00077677
                     66,                0.32092,                0.38825,                0.22855,                0.86622,                      1,                      1,                  0.995,                0.92935,                      1,                      1,                  0.995,                0.93695,                 0.4029,                0.45503,                0.23218,                0.85594,             0.00077023,             0.00077023,             0.00077023
                     67,                0.31764,                0.39487,                0.23168,                0.85792,                      1,                      1,                  0.995,                0.92882,                      1,                      1,                  0.995,                0.94926,                 0.3973,                0.44556,                 0.2352,                 0.8631,             0.00076364,             0.00076364,             0.00076364
                     68,                0.31897,                0.38942,                0.23275,                0.85785,                      1,                      1,                  0.995,                0.93126,                      1,                      1,                  0.995,                0.93098,                0.43033,                0.49701,                0.20209,                0.86874,             0.00075698,             0.00075698,             0.00075698
                     69,                0.31815,                0.38929,                0.22952,                0.85905,                      1,                      1,                  0.995,                0.93747,                      1,                      1,                  0.995,                0.94023,                0.42123,                0.45648,                0.21981,                0.86819,             0.00075025,             0.00075025,             0.00075025
                     70,                0.31833,                0.39335,                0.22029,                0.85331,                      1,                      1,                  0.995,                0.93015,                      1,                      1,                  0.995,                0.94577,                0.45421,                0.48687,                 0.2261,                0.89695,             0.00074347,             0.00074347,             0.00074347
                     71,                 0.3084,                 0.3774,                0.21665,                0.85881,                      1,                      1,                  0.995,                0.92647,                      1,                      1,                  0.995,                0.94242,                0.46713,                0.46532,                0.23414,                0.89784,             0.00073663,             0.00073663,             0.00073663
                     72,                0.31611,                 0.3873,                0.22251,                0.85452,                      1,                      1,                  0.995,                0.92042,                      1,                      1,                  0.995,                0.93438,                0.42231,                0.45353,                0.20916,                0.86225,             0.00072973,             0.00072973,             0.00072973
                     73,                 0.3108,                0.38498,                0.21754,                0.85755,                      1,                      1,                  0.995,                0.93869,                      1,                      1,                  0.995,                0.95185,                0.42353,                0.42838,                0.21762,                0.86285,             0.00072277,             0.00072277,             0.00072277
                     74,                0.30504,                0.37614,                0.22259,                0.85225,                      1,                      1,                  0.995,                0.94762,                      1,                      1,                  0.995,                0.94159,                0.40744,                0.44861,                0.20999,                0.86625,             0.00071576,             0.00071576,             0.00071576
                     75,                 0.3025,                0.38204,                 0.2145,                0.85127,                      1,                      1,                  0.995,                 0.9426,                      1,                      1,                  0.995,                0.93108,                0.46132,                0.44091,                0.25089,                0.89743,              0.0007087,              0.0007087,              0.0007087
                     76,                0.30752,                0.37519,                0.21615,                0.85564,                      1,                      1,                  0.995,                0.92296,                      1,                      1,                  0.995,                0.93856,                0.44716,                0.43315,                0.23174,                0.88738,             0.00070159,             0.00070159,             0.00070159
                     77,                0.29863,                0.37451,                0.21324,                 0.8544,                      1,                      1,                  0.995,                0.92532,                      1,                      1,                  0.995,                0.95185,                0.39885,                0.45678,                0.21166,                0.85789,             0.00069443,             0.00069443,             0.00069443
