                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 1.0836,                0.60927,                 2.0737,                0.91925,                0.62185,                0.77779,                0.58594,                 1.1562,                 0.5891,                 2.5274,              0.0099908,              0.0099908,              0.0099908
                     38,                 1.0612,                0.62088,                 2.1043,                0.90741,                0.61765,                 0.7677,                0.59205,                  1.182,                0.61861,                 2.5985,              0.0099902,              0.0099902,              0.0099902
                     39,                 1.0659,                 0.6047,                 2.0515,                0.93252,                0.63866,                0.79648,                0.62217,                 1.0834,                0.56418,                 2.4832,              0.0099897,              0.0099897,              0.0099897
                     40,                 1.0635,                0.60003,                 2.0891,                0.90184,                0.61765,                0.77321,                0.60511,                 1.1034,                0.57675,                 2.4855,              0.0099891,              0.0099891,              0.0099891
                     41,                  1.053,                0.59964,                 2.0932,                0.90805,                0.66387,                0.78864,                0.60011,                 1.1248,                0.59513,                 2.4991,              0.0099885,              0.0099885,              0.0099885
                     42,                 1.0516,                0.59509,                 2.0773,                0.90058,                0.64706,                0.79108,                0.60818,                 1.1649,                0.61073,                 2.4832,              0.0099879,              0.0099879,              0.0099879
                     43,                 1.0521,                0.60068,                 2.0783,                0.92169,                0.64286,                0.78982,                0.60783,                 1.1252,                 0.5987,                 2.5311,              0.0099873,              0.0099873,              0.0099873
                     44,                 1.0447,                0.59282,                 2.0812,                0.90446,                0.59664,                0.75652,                0.59455,                 1.1135,                0.58217,                 2.5122,              0.0099867,              0.0099867,              0.0099867
                     45,                 1.0292,                0.58128,                 2.0694,                0.89634,                0.61765,                 0.7687,                 0.6053,                 1.1041,                 0.6053,                 2.5565,              0.0099861,              0.0099861,              0.0099861
                     46,                 1.0315,                0.58047,                 2.0765,                0.92727,                0.64286,                0.78902,                 0.6121,                   1.11,                0.58041,                 2.4798,              0.0099854,              0.0099854,              0.0099854
                     47,                  1.028,                0.57888,                 2.0553,                0.92547,                0.62605,                0.77676,                0.59699,                  1.136,                0.57601,                 2.5763,              0.0099847,              0.0099847,              0.0099847
                     48,                 1.0248,                 0.5721,                 2.0593,                0.94737,                0.60504,                0.78122,                0.59902,                 1.1455,                0.58843,                 2.5063,              0.0099841,              0.0099841,              0.0099841
                     49,                 1.0135,                0.57036,                 2.0416,                0.91772,                0.60924,                 0.7739,                 0.6011,                 1.1083,                0.57401,                 2.5995,              0.0099834,              0.0099834,              0.0099834
                     50,                 1.0181,                0.56625,                 2.0223,                0.92517,                0.57143,                0.76051,                0.61241,                 1.0599,                0.56786,                 2.4526,              0.0099826,              0.0099826,              0.0099826
                     51,                 1.0089,                0.56532,                 2.0636,                0.92638,                0.63445,                0.78774,                0.61085,                  1.147,                0.56958,                 2.5739,              0.0099819,              0.0099819,              0.0099819
                     52,                 1.0162,                0.56422,                 2.0351,                0.91279,                0.65966,                0.79477,                0.58067,                 1.2264,                0.59981,                 2.6435,              0.0099812,              0.0099812,              0.0099812
                     53,                0.99398,                0.54756,                 2.0107,                0.92453,                0.61765,                0.77603,                0.61841,                 1.0598,                0.55506,                 2.4218,              0.0099804,              0.0099804,              0.0099804
                     54,                 1.0017,                0.55972,                 2.0284,                0.92593,                0.63025,                0.78583,                0.61917,                 1.0885,                0.58378,                 2.5255,              0.0099796,              0.0099796,              0.0099796
                     55,                0.99159,                0.54758,                 2.0117,                0.95364,                0.60504,                0.78134,                 0.6061,                 1.1113,                0.57057,                 2.4871,              0.0099788,              0.0099788,              0.0099788
                     56,                0.98499,                0.55532,                 2.0217,                0.91774,                0.65546,                0.78329,                0.60219,                 1.0856,                 0.5624,                 2.5242,               0.009978,               0.009978,               0.009978
                     57,                0.99286,                0.55616,                 1.9986,                0.90244,                0.62185,                0.77178,                0.58684,                 1.1436,                0.59065,                 2.5691,              0.0099772,              0.0099772,              0.0099772
                     58,                0.99832,                0.54256,                 1.9832,                0.93293,                0.64286,                 0.7987,                0.61819,                  1.106,                0.54449,                 2.5561,              0.0099764,              0.0099764,              0.0099764
                     59,                0.99056,                0.54731,                 2.0295,                0.92899,                0.65966,                0.79578,                0.61185,                 1.0692,                0.55282,                 2.5624,              0.0099755,              0.0099755,              0.0099755
                     60,                0.97211,                0.54442,                 1.9645,                0.88506,                0.64706,                0.77719,                0.59792,                 1.1036,                0.56774,                 2.5265,              0.0099747,              0.0099747,              0.0099747
                     61,                0.97812,                0.53282,                 1.9872,                0.89655,                0.65546,                0.79162,                0.59696,                 1.1168,                 0.5762,                 2.5603,              0.0099738,              0.0099738,              0.0099738
                     62,                0.97583,                0.54119,                 2.0116,                0.94375,                0.63445,                0.79436,                0.62211,                 1.0656,                0.55076,                 2.5273,              0.0099729,              0.0099729,              0.0099729
                     63,                0.97894,                 0.5403,                 1.9778,                 0.9625,                0.64706,                0.80248,                0.62217,                 1.0892,                0.54092,                  2.593,               0.009972,               0.009972,               0.009972
                     64,                0.97521,                0.54073,                 1.9909,                 0.9434,                0.63025,                0.79379,                0.61797,                 1.0891,                0.57519,                 2.5419,               0.009971,               0.009971,               0.009971
                     65,                 0.9611,                 0.5333,                 1.9944,                0.93491,                0.66387,                0.79978,                0.60991,                 1.1046,                0.56446,                 2.6801,              0.0099701,              0.0099701,              0.0099701
                     66,                0.97696,                0.53617,                 1.9929,                0.85714,                0.65546,                0.77176,                0.59775,                 1.0753,                0.59159,                 2.5166,              0.0099692,              0.0099692,              0.0099692
                     67,                 0.9534,                0.52434,                 1.9793,                 0.9321,                0.63445,                0.79576,                0.62163,                 1.0893,                0.54736,                   2.52,              0.0099682,              0.0099682,              0.0099682
                     68,                0.95203,                0.52415,                 1.9454,                0.93252,                0.63866,                0.79818,                0.62737,                 1.0742,                0.54419,                 2.5629,              0.0099672,              0.0099672,              0.0099672
                     69,                0.95387,                0.52251,                 1.9621,                0.89697,                0.62185,                0.77141,                0.58658,                 1.1643,                0.58114,                 2.5934,              0.0099662,              0.0099662,              0.0099662
                     70,                0.94611,                0.52261,                 1.9562,                0.91176,                0.65126,                0.79239,                0.61238,                 1.1043,                0.57541,                 2.5227,              0.0099652,              0.0099652,              0.0099652
                     71,                0.94422,                0.51554,                 1.9514,                0.94375,                0.63445,                0.79211,                0.62018,                 1.0828,                0.54991,                 2.4834,              0.0099641,              0.0099641,              0.0099641
                     72,                0.95314,                0.52025,                 1.9508,                0.92941,                0.66387,                0.80213,                0.63466,                 1.0518,                0.53864,                  2.485,              0.0099631,              0.0099631,              0.0099631
                     73,                0.93631,                0.51017,                 1.9369,                0.93789,                0.63445,                0.79498,                0.61042,                 1.1095,                0.53281,                 2.6497,               0.009962,               0.009962,               0.009962
                     74,                0.93906,                0.51172,                   1.95,                0.92398,                0.66387,                0.79947,                0.61014,                 1.0988,                0.55905,                 2.5689,               0.009961,               0.009961,               0.009961
                     75,                0.92802,                0.51508,                   1.92,                   0.92,                0.67647,                0.81019,                0.63344,                   1.07,                0.52839,                 2.4714,              0.0099599,              0.0099599,              0.0099599
                     76,                0.94075,                0.51168,                 1.9459,                0.90173,                0.65546,                0.78742,                0.61051,                 1.0688,                0.54523,                   2.52,              0.0099588,              0.0099588,              0.0099588
                     77,                0.93704,                0.51775,                 1.9315,                0.91566,                0.63866,                0.78677,                0.60877,                 1.1316,                0.56812,                  2.661,              0.0099577,              0.0099577,              0.0099577
                     78,                0.94206,                0.51099,                 1.9507,                0.90588,                0.64706,                0.78947,                0.62141,                 1.0571,                 0.5375,                 2.5168,              0.0099565,              0.0099565,              0.0099565
                     79,                0.92848,                0.50073,                 1.9414,                 0.9186,                0.66387,                0.80325,                 0.6207,                   1.08,                0.53453,                   2.56,              0.0099554,              0.0099554,              0.0099554
                     80,                0.93865,                0.51431,                 1.9277,                0.89286,                0.63025,                0.77763,                0.60208,                 1.1025,                0.56476,                 2.6179,              0.0099542,              0.0099542,              0.0099542
                     81,                0.93385,                 0.5106,                 1.9584,                0.91329,                0.66387,                0.79881,                0.62373,                 1.0838,                0.54548,                 2.5602,               0.009953,               0.009953,               0.009953
                     82,                0.93525,                0.50564,                 1.9183,                0.91908,                0.66807,                0.80295,                0.61458,                 1.0829,                0.52763,                 2.5828,              0.0099518,              0.0099518,              0.0099518
                     83,                0.93933,                0.51729,                 1.9422,                0.92899,                0.65966,                0.80322,                0.62849,                 1.0401,                0.51921,                 2.6122,              0.0099506,              0.0099506,              0.0099506
                     84,                0.92301,                0.49824,                 1.9058,                0.92121,                0.63866,                0.79166,                0.61615,                 1.0718,                0.53946,                  2.544,              0.0099494,              0.0099494,              0.0099494
                     85,                0.92381,                0.49581,                 1.9046,                0.89412,                0.63866,                0.78243,                0.61039,                 1.0981,                0.55543,                 2.4983,              0.0099482,              0.0099482,              0.0099482
                     86,                  0.902,                0.48862,                 1.9024,                0.89714,                0.65966,                0.79543,                0.61153,                 1.0858,                0.54825,                 2.6069,              0.0099469,              0.0099469,              0.0099469
                     87,                0.91467,                0.49694,                 1.8988,                 0.9096,                0.67647,                0.80693,                0.62293,                 1.0544,                0.54939,                  2.529,              0.0099456,              0.0099456,              0.0099456
                     88,                0.90915,                0.49623,                 1.8939,                0.92353,                0.65966,                0.80704,                 0.6187,                 1.1149,                0.54158,                  2.578,              0.0099443,              0.0099443,              0.0099443
                     89,                0.91128,                0.48709,                 1.8655,                0.92135,                0.68908,                0.81341,                0.62768,                 1.0719,                0.54263,                 2.5867,               0.009943,               0.009943,               0.009943
                     90,                0.90334,                0.48414,                 1.8835,                0.92442,                0.66807,                0.80281,                0.62548,                 1.0698,                0.53856,                 2.5902,              0.0099417,              0.0099417,              0.0099417
                     91,                0.91159,                0.49955,                 1.9021,                0.91758,                0.70168,                0.82004,                0.63115,                 1.0501,                0.52505,                 2.6155,              0.0099404,              0.0099404,              0.0099404
                     92,                0.90989,                0.49418,                 1.9115,                0.91667,                0.64706,                0.79245,                0.62368,                 1.0783,                0.54231,                 2.5751,              0.0099391,              0.0099391,              0.0099391
                     93,                0.90618,                0.49584,                 1.8928,                0.92857,                0.65546,                0.80441,                0.61953,                 1.0749,                0.56378,                 2.6423,              0.0099377,              0.0099377,              0.0099377
                     94,                0.90958,                0.48909,                  1.882,                0.96364,                0.66807,                0.82127,                0.64364,                 1.0841,                0.50067,                  2.702,              0.0099363,              0.0099363,              0.0099363
                     95,                0.90234,                 0.4804,                 1.8793,                0.93293,                0.64286,                0.79861,                0.61902,                 1.0991,                0.54206,                 2.6203,              0.0099349,              0.0099349,              0.0099349
                     96,                0.90074,                0.48786,                 1.8941,                0.91667,                0.64706,                0.79638,                0.62894,                 1.0615,                0.51847,                 2.6485,              0.0099335,              0.0099335,              0.0099335
                     97,                0.89538,                0.48916,                 1.8919,                0.90341,                0.66807,                0.79732,                0.61649,                 1.1174,                0.53131,                 2.6849,              0.0099321,              0.0099321,              0.0099321
                     98,                0.89098,                0.48319,                 1.8869,                0.93529,                0.66807,                0.80873,                0.62747,                 1.0815,                0.52118,                 2.6176,              0.0099307,              0.0099307,              0.0099307
                     99,                0.89338,                0.48197,                  1.873,                0.93064,                0.67647,                0.81611,                0.63298,                  1.067,                0.53901,                 2.6119,              0.0099292,              0.0099292,              0.0099292
                    100,                0.88093,                0.47748,                 1.8758,                0.92529,                0.67647,                0.80935,                0.63038,                 1.0488,                0.52492,                 2.6291,              0.0099278,              0.0099278,              0.0099278
                    101,                0.89807,                0.48927,                 1.8638,                0.92222,                0.69748,                0.82252,                0.63132,                 1.0873,                0.52557,                 2.6201,              0.0099263,              0.0099263,              0.0099263
                    102,                0.88093,                0.47672,                 1.8524,                0.92179,                0.69328,                0.80283,                0.61281,                 1.0943,                0.53689,                 2.6103,              0.0099248,              0.0099248,              0.0099248
                    103,                0.88649,                0.47708,                  1.848,                0.90395,                0.67227,                0.80598,                0.62228,                 1.0949,                0.56684,                 2.5699,              0.0099233,              0.0099233,              0.0099233
                    104,                0.87747,                0.47597,                 1.8583,                0.92045,                0.68067,                0.80805,                0.61928,                 1.0655,                0.51499,                 2.6822,              0.0099218,              0.0099218,              0.0099218
                    105,                0.87943,                0.47943,                 1.8435,                0.91111,                0.68908,                0.80255,                0.61735,                 1.0897,                0.53739,                 2.7774,              0.0099202,              0.0099202,              0.0099202
                    106,                0.87879,                0.47763,                 1.8478,                0.93182,                0.68908,                0.82343,                0.62993,                 1.0975,                0.50696,                 2.7043,              0.0099187,              0.0099187,              0.0099187
                    107,                0.88226,                0.47273,                 1.8442,                0.90286,                0.66387,                0.79806,                0.61381,                 1.0944,                0.53221,                 2.6673,              0.0099171,              0.0099171,              0.0099171
                    108,                0.88135,                0.47135,                 1.8459,                0.91765,                0.65546,                0.80208,                0.63067,                 1.0589,                0.52569,                 2.5961,              0.0099155,              0.0099155,              0.0099155
                    109,                 0.8813,                0.47299,                 1.8416,                0.88827,                0.66807,                0.79498,                0.62161,                 1.0397,                 0.5484,                  2.636,              0.0099139,              0.0099139,              0.0099139
                    110,                0.87288,                0.47453,                 1.8143,                0.91813,                0.65966,                 0.8067,                0.62186,                 1.0572,                0.53205,                 2.6309,              0.0099123,              0.0099123,              0.0099123
                    111,                0.88246,                0.47853,                 1.8567,                0.90556,                0.68487,                0.81129,                0.61957,                 1.1007,                0.52809,                 2.6697,              0.0099107,              0.0099107,              0.0099107
                    112,                0.88793,                0.48037,                 1.8462,                0.94643,                0.66807,                0.81586,                0.63044,                 1.0614,                0.52244,                 2.6159,              0.0099091,              0.0099091,              0.0099091
                    113,                0.87734,                0.46591,                 1.8164,                   0.92,                0.67647,                0.80974,                0.62049,                 1.0952,                0.52744,                 2.7325,              0.0099074,              0.0099074,              0.0099074
                    114,                0.86759,                0.46831,                 1.8376,                0.91257,                0.70168,                0.82212,                0.63375,                 1.0578,                0.51734,                 2.7058,              0.0099057,              0.0099057,              0.0099057
                    115,                0.87626,                0.47375,                 1.8253,                0.92655,                0.68908,                0.82026,                 0.6335,                 1.0652,                0.50149,                 2.6887,               0.009904,               0.009904,               0.009904
                    116,                0.86901,                0.47072,                  1.817,                0.92442,                0.66807,                0.80673,                0.61716,                 1.0823,                0.54073,                 2.6449,              0.0099023,              0.0099023,              0.0099023
                    117,                0.87396,                0.46916,                 1.7872,                0.91813,                0.65966,                0.80316,                0.61215,                 1.0942,                0.55055,                 2.6498,              0.0099006,              0.0099006,              0.0099006
                    118,                0.86264,                0.46521,                 1.8069,                0.95266,                0.67647,                0.81953,                0.63533,                 1.0849,                0.52425,                 2.7582,              0.0098989,              0.0098989,              0.0098989
                    119,                 0.8703,                 0.4657,                 1.8224,                0.93143,                0.68487,                0.81897,                0.63195,                 1.0795,                0.52437,                 2.6781,              0.0098972,              0.0098972,              0.0098972
                    120,                0.86808,                0.46805,                 1.7959,                0.93785,                0.69748,                0.82503,                0.62484,                 1.0659,                0.51129,                 2.7363,              0.0098954,              0.0098954,              0.0098954
                    121,                0.86556,                0.46744,                 1.7807,                0.91765,                0.65546,                0.80322,                0.62688,                 1.0709,                0.54669,                 2.6512,              0.0098936,              0.0098936,              0.0098936
                    122,                0.87124,                0.46685,                 1.7612,                0.89617,                0.68908,                0.79598,                0.61298,                 1.0865,                 0.5271,                 2.6831,              0.0098918,              0.0098918,              0.0098918
                    123,                0.85338,                0.46057,                 1.7959,                0.93529,                0.66807,                 0.8097,                0.62547,                 1.0797,                0.53487,                 2.6256,                0.00989,                0.00989,                0.00989
                    124,                0.85829,                0.46167,                 1.8199,                0.93333,                0.64706,                0.79997,                0.62074,                 1.0989,                0.53129,                 2.6618,              0.0098882,              0.0098882,              0.0098882
                    125,                0.86029,                0.45866,                 1.8116,                0.91061,                0.68487,                 0.8101,                0.61912,                 1.0779,                0.51637,                 2.5765,              0.0098864,              0.0098864,              0.0098864
                    126,                0.85474,                0.45714,                 1.8027,                0.90761,                0.70168,                0.81683,                0.61292,                 1.1105,                0.52012,                 2.7518,              0.0098845,              0.0098845,              0.0098845
                    127,                0.85737,                0.46279,                 1.7928,                0.91713,                0.69748,                0.82199,                0.63709,                 1.0595,                0.50239,                 2.6991,              0.0098827,              0.0098827,              0.0098827
                    128,                0.85184,                0.45493,                 1.7911,                0.92486,                0.67227,                 0.8099,                0.61928,                 1.1001,                0.52139,                 2.7574,              0.0098808,              0.0098808,              0.0098808
                    129,                0.85136,                0.45686,                 1.8004,                0.91379,                0.66807,                0.78993,                0.60572,                 1.0781,                  0.545,                 2.6343,              0.0098789,              0.0098789,              0.0098789
                    130,                0.85365,                0.45892,                 1.7503,                0.93023,                0.67227,                0.80875,                0.63138,                 1.0469,                0.55221,                 2.6546,               0.009877,               0.009877,               0.009877
                    131,                0.85482,                0.45588,                 1.7455,                0.91525,                0.68067,                0.81128,                0.62676,                 1.0663,                0.53617,                 2.6143,              0.0098751,              0.0098751,              0.0098751
                    132,                0.84328,                0.44802,                 1.7994,                0.91713,                0.69748,                0.81448,                0.61936,                  1.088,                 0.5474,                  2.658,              0.0098731,              0.0098731,              0.0098731
                    133,                0.83869,                0.45262,                 1.7757,                0.92614,                0.68487,                0.81303,                0.62788,                 1.0928,                0.57397,                 2.7029,              0.0098712,              0.0098712,              0.0098712
                    134,                0.84964,                0.45162,                 1.7686,                0.92308,                0.70588,                0.82407,                 0.6238,                 1.0929,                0.52575,                 2.6824,              0.0098692,              0.0098692,              0.0098692
                    135,                0.84544,                0.45562,                 1.7536,                0.91579,                0.73109,                0.83482,                0.62941,                 1.0876,                0.52476,                 2.6427,              0.0098672,              0.0098672,              0.0098672
                    136,                0.84822,                0.45426,                 1.7656,                0.90659,                0.69328,                0.80684,                0.62279,                 1.0592,                0.51332,                 2.7556,              0.0098652,              0.0098652,              0.0098652
                    137,                0.84589,                0.45075,                 1.7598,                0.90217,                0.69748,                0.81077,                0.62041,                 1.0707,                0.50302,                 2.7107,              0.0098632,              0.0098632,              0.0098632
                    138,                0.84201,                0.45169,                 1.7629,                0.93956,                0.71849,                0.84071,                0.64119,                  1.063,                0.50735,                 2.6923,              0.0098612,              0.0098612,              0.0098612
                    139,                0.83544,                0.44489,                 1.7787,                0.91304,                0.70588,                 0.8261,                0.63303,                 1.0727,                0.51263,                 2.7738,              0.0098592,              0.0098592,              0.0098592
                    140,                0.84243,                0.45086,                   1.78,                 0.9322,                0.69328,                0.82806,                0.62924,                 1.0734,                0.52484,                 2.7003,              0.0098571,              0.0098571,              0.0098571
                    141,                0.83177,                0.44872,                   1.73,                0.92308,                0.70588,                0.82967,                 0.6353,                 1.0532,                0.50879,                 2.6815,               0.009855,               0.009855,               0.009855
                    142,                0.83208,                0.44629,                 1.7349,                0.92179,                0.69328,                 0.8132,                0.61334,                 1.0957,                 0.5243,                 2.6773,               0.009853,               0.009853,               0.009853
                    143,                0.83857,                0.44661,                 1.7335,                 0.9235,                0.71008,                0.81799,                0.61572,                 1.1068,                0.54653,                 2.6798,              0.0098509,              0.0098509,              0.0098509
                    144,                0.83426,                0.44684,                 1.7698,                0.90449,                0.67647,                0.80136,                0.61842,                 1.0759,                0.55996,                 2.6963,              0.0098488,              0.0098488,              0.0098488
